work_id,author_id,author_position,institutions,from_openalex
10.1109/tvcg.2024.3456328,A5100400800,4,"[""I76130692""]",True
10.1109/tvcg.2024.3456328,A5023558209,5,"[""I84884186""]",True
10.1109/tvcg.2024.3456328,A5088199295,6,"[""I76130692"", ""I109935558""]",True
10.1109/tvcg.2024.3456328,A5073986937,7,"[""I76130692""]",True
10.1109/tvcg.2024.3456327,A5005352052,1,"[""I21449261""]",True
10.1109/tvcg.2024.3456327,A5083454802,2,"[""I1326498283"", ""I4210126360"", ""I1294671590""]",True
10.1109/tvcg.2024.3456327,A5063965880,3,"[""I4665924""]",True
10.1109/tvcg.2024.3456327,A5022022242,4,"[""I21449261""]",True
10.1109/tvcg.2024.3456327,A5011301258,5,"[""I4432739"", ""I2800740805""]",True
10.1109/tvcg.2024.3456326,A5114626508,1,"[""I150468666""]",True
10.1109/tvcg.2024.3456326,A5039387461,2,"[""I150468666""]",True
10.1109/tvcg.2024.3456326,A5010499463,3,"[""I150468666""]",True
10.1109/tvcg.2024.3456325,A5093932113,1,"[""I30809798""]",True
10.1109/tvcg.2024.3456325,A5005736802,2,"[""I30809798""]",True
10.1109/tvcg.2024.3456325,A5073903190,3,"[""I30809798""]",True
10.1109/tvcg.2024.3456325,A5014529529,4,"[""I30809798""]",True
10.1109/tvcg.2024.3456325,A5100447162,5,"[""I30809798""]",True
10.1109/tvcg.2024.3456324,A5084475345,1,"[""I95457486""]",True
10.1109/tvcg.2024.3456324,A5108333035,2,"[""I4210164339""]",True
10.1109/tvcg.2024.3456324,A5019933387,3,"[""I95457486""]",True
10.1109/tvcg.2024.3456323,A5101312518,1,"[""I161548249""]",True
10.1109/tvcg.2024.3456323,A5065371627,2,"[""I161548249""]",True
10.1109/tvcg.2024.3456323,A5032473237,3,"[""I161548249""]",True
10.1109/tvcg.2024.3456323,A5009341822,4,"[""I161548249""]",True
10.1109/tvcg.2024.3456322,A5022625791,1,"[""I223532165""]",True
10.1109/tvcg.2024.3456322,A5020952435,2,"[""I130828816""]",True
10.1109/tvcg.2024.3456322,A5012378616,3,"[""I148283060""]",True
10.1109/tvcg.2024.3456322,A5100349956,4,"[""I223532165""]",True
10.1109/tvcg.2024.3456322,A5101451813,5,"[""I148283060""]",True
10.1109/tvcg.2024.3456321,A5019444857,1,"[""I180726961""]",True
10.1109/tvcg.2024.3456321,A5109786318,2,"[""I180726961""]",True
10.1109/tvcg.2024.3456321,A5101296393,3,"[""I180726961""]",True
10.1109/tvcg.2024.3456321,A5108334375,4,"[""I180726961""]",True
10.1109/tvcg.2024.3456321,A5100715525,5,"[""I180726961""]",True
10.1109/tvcg.2024.3456321,A5026540573,6,"[""I180726961""]",True
10.1109/tvcg.2024.3456321,A5100642010,7,"[""I172675005""]",True
10.1109/tvcg.2024.3456319,A5019226410,1,"[""I69356397""]",True
10.1109/tvcg.2024.3456319,A5057713461,2,"[""I1294671590"", ""I4210126360""]",True
10.1109/tvcg.2024.3456319,A5045357328,3,"[""I67031392""]",True
10.1109/tvcg.2024.3456319,A5089688638,4,"[""I1294671590"", ""I4210126360""]",True
10.1109/tvcg.2024.3456319,A5024860629,5,"[""I1294671590"", ""I4210126360""]",True
10.1109/tvcg.2024.3456318,A5092691958,1,"[""I1294671590""]",True
10.1109/tvcg.2024.3456318,A5086036018,2,"[""I1294671590""]",True
10.1109/tvcg.2024.3456318,A5024860629,3,"[""I1294671590""]",True
10.1109/tvcg.2024.3456318,A5083454802,4,"[""I1294671590""]",True
10.1109/tvcg.2024.3456317,A5058039138,1,"[""I2801157765"", ""I201448701"", ""I867387847""]",True
10.1109/tvcg.2024.3456317,A5109307699,2,"[""I201448701""]",True
10.1109/tvcg.2024.3456317,A5090570042,3,"[""I201448701""]",True
10.1109/tvcg.2024.3456316,A5107100052,1,"[""I168635309""]",True
10.1109/tvcg.2024.3456316,A5059407422,2,"[""I168635309""]",True
10.1109/tvcg.2024.3456315,A5024683903,1,"[""I1343190059""]",True
10.1109/tvcg.2024.3456315,A5102879101,2,"[""I1343190059""]",True
10.1109/tvcg.2024.3456315,A5035328975,3,"[""I1343190059""]",True
10.1109/tvcg.2024.3456315,A5005982114,4,[],True
10.1109/tvcg.2024.3456315,A5110321988,5,"[""I145847075""]",True
10.1109/tvcg.2024.3456315,A5000622960,6,"[""I1343190059""]",True
10.1109/tvcg.2024.3456314,A5067399018,1,"[""I145847075""]",True
10.1109/tvcg.2024.3456314,A5034814164,2,"[""I145847075""]",True
10.1109/tvcg.2024.3456314,A5019622072,3,"[""I145847075""]",True
10.1109/tvcg.2024.3456314,A5032676799,4,"[""I145847075""]",True
10.1109/tvcg.2024.3456312,A5001876683,1,"[""I189712700""]",True
10.1109/tvcg.2024.3456312,A5086122336,2,"[""I189712700""]",True
10.1109/tvcg.2024.3456312,A5094210168,3,"[""I189712700""]",True
10.1109/tvcg.2024.3456312,A5073919282,4,"[""I189712700""]",True
10.1109/tvcg.2024.3456312,A5061093749,5,"[""I189712700""]",True
10.1109/tvcg.2024.3456311,A5090650844,1,"[""I98677209""]",True
10.1109/tvcg.2024.3456311,A5023558209,2,"[""I84884186""]",True
10.1109/tvcg.2024.3456311,A5048194226,3,"[""I98677209""]",True
10.1109/tvcg.2024.3456311,A5082796790,4,"[""I98677209""]",True
10.1109/tvcg.2024.3456309,A5001531096,1,"[""I111979921""]",True
10.1109/tvcg.2024.3456309,A5057582080,2,"[""I111979921""]",True
10.1109/tvcg.2024.3456309,A5085906659,3,"[""I107077323""]",True
10.1109/tvcg.2024.3456309,A5087146581,4,"[""I111979921"", ""I107077323""]",True
10.1109/tvcg.2024.3456309,A5019781916,5,"[""I111979921""]",True
10.1109/tvcg.2024.3456309,A5089605137,6,"[""I111979921""]",True
10.1109/tvcg.2024.3456308,A5056962479,1,"[""I176453806"", ""I143288331""]",True
10.1109/tvcg.2024.3456308,A5008071697,2,"[""I143288331"", ""I176453806""]",True
10.1109/tvcg.2024.3456308,A5052710697,3,"[""I176453806"", ""I143288331""]",True
10.1109/tvcg.2024.3456308,A5081246092,4,"[""I176453806"", ""I143288331""]",True
10.1109/tvcg.2024.3456308,A5040794392,5,"[""I193662353""]",True
10.1109/tvcg.2024.3456308,A5016219620,6,"[""I4092182""]",True
10.1109/tvcg.2024.3456306,A5015821420,1,"[""I21449261""]",True
10.1109/tvcg.2024.3456306,A5106276284,2,"[""I21449261""]",True
10.1109/tvcg.2024.3456306,A5107293625,3,"[""I21449261""]",True
10.1109/tvcg.2024.3456306,A5107293626,4,"[""I21449261""]",True
10.1109/tvcg.2024.3456306,A5022022242,5,"[""I21449261""]",True
10.1109/tvcg.2024.3456305,A5101809615,1,"[""I180923762""]",True
10.1109/tvcg.2024.3456305,A5089451178,2,"[""I121934306""]",True
10.1109/tvcg.2024.3456305,A5084778474,3,"[""I135310074""]",True
10.1109/tvcg.2024.3456305,A5015182248,4,"[""I180923762""]",True
10.1109/tvcg.2024.3456304,A5006575291,1,"[""I205237279""]",True
10.1109/tvcg.2024.3456304,A5106113018,2,"[""I205237279""]",True
10.1109/tvcg.2024.3456304,A5043391973,3,"[""I55732556""]",True
10.1109/tvcg.2024.3456300,A5101424248,1,"[""I204337017"", ""I161548249""]",True
10.1109/tvcg.2024.3456300,A5095767196,2,"[""I204337017"", ""I161548249""]",True
10.1109/tvcg.2024.3456300,A5032473237,3,"[""I161548249""]",True
10.1109/tvcg.2024.3456300,A5065371627,4,"[""I161548249""]",True
10.1109/tvcg.2024.3456300,A5034277315,5,"[""I204337017"", ""I161548249""]",True
10.1109/tvcg.2024.3456298,A5030916818,1,"[""I83019370""]",True
10.1109/tvcg.2024.3456298,A5060888358,2,"[""I136199984""]",True
10.1109/tvcg.2024.3456298,A5031483176,3,"[""I136199984""]",True
10.1109/tvcg.2024.3456298,A5086223886,4,"[""I83019370""]",True
10.1109/tvcg.2024.3456298,A5066335313,5,"[""I136199984""]",True
10.1109/tvcg.2024.3456296,A5000199768,1,"[""I66946132""]",True
10.1109/tvcg.2024.3456296,A5100418560,2,"[""I66946132""]",True
10.1109/tvcg.2024.3456296,A5012944737,3,"[""I66946132""]",True
10.1109/tvcg.2024.3456291,A5002018688,1,"[""I111979921""]",True
10.1109/tvcg.2024.3456291,A5089605137,2,"[""I111979921""]",True
10.1109/tvcg.2024.3456217,A5063377786,1,[],True
10.1109/tvcg.2024.3456217,A5073334482,2,[],True
10.1109/tvcg.2024.3456217,A5011928259,3,"[""I188538660""]",True
10.1109/tvcg.2024.3456217,A5077783676,4,[],True
10.1109/tvcg.2024.3456216,A5088672772,1,"[""I76130692""]",True
10.1109/tvcg.2024.3456216,A5078565296,2,"[""I76130692""]",True
10.1109/tvcg.2024.3456216,A5113375370,3,"[""I76130692""]",True
10.1109/tvcg.2024.3456216,A5109945954,4,"[""I76130692""]",True
10.1109/tvcg.2024.3456216,A5074273683,5,"[""I76130692""]",True
10.1109/tvcg.2024.3456216,A5108035744,6,"[""I76130692""]",True
10.1109/tvcg.2024.3456216,A5073986937,7,"[""I76130692""]",True
10.1109/tvcg.2024.3456215,A5100344647,1,"[""I139264467""]",True
10.1109/tvcg.2024.3456215,A5086131860,2,"[""I139264467""]",True
10.1109/tvcg.2024.3456215,A5101506748,3,"[""I139264467""]",True
10.1109/tvcg.2024.3456215,A5091036340,4,"[""I2799980853""]",True
10.1109/tvcg.2024.3456215,A5071829277,5,"[""I2803058125""]",True
10.1109/tvcg.2024.3456215,A5103803190,6,"[""I83436808""]",True
10.1109/tvcg.2024.3456215,A5012388103,7,"[""I139264467""]",True
10.1109/tvcg.2024.3456210,A5037866250,1,"[""I200769079"", ""I889458895""]",True
10.1109/tvcg.2024.3456210,A5088220929,2,"[""I130701444""]",True
10.1109/tvcg.2024.3456210,A5056999690,3,"[""I1306409833""]",True
10.1109/tvcg.2024.3456210,A5026376235,4,"[""I200769079"", ""I889458895""]",True
10.1109/tvcg.2024.3456210,A5050126617,5,"[""I130701444""]",True
10.1109/tvcg.2024.3456200,A5113375371,1,"[""I76130692""]",True
10.1109/tvcg.2024.3456200,A5078565296,2,"[""I76130692""]",True
10.1109/tvcg.2024.3456200,A5029345382,3,"[""I76130692""]",True
10.1109/tvcg.2024.3456200,A5010767648,4,"[""I76130692""]",True
10.1109/tvcg.2024.3456200,A5109779273,5,"[""I76130692""]",True
10.1109/tvcg.2024.3456200,A5052752621,6,"[""I76130692""]",True
10.1109/tvcg.2024.3456200,A5108035744,7,"[""I76130692""]",True
10.1109/tvcg.2024.3456200,A5073986937,8,"[""I76130692""]",True
10.1109/tvcg.2024.3456193,A5001935193,1,"[""I223532165""]",True
10.1109/tvcg.2024.3456193,A5038106228,2,"[""I223532165""]",True
10.1109/tvcg.2024.3456193,A5020618568,3,"[""I223532165""]",True
10.1109/tvcg.2024.3456193,A5031057530,4,"[""I223532165""]",True
10.1109/tvcg.2024.3456192,A5023558209,1,"[""I84884186""]",True
10.1109/tvcg.2024.3456192,A5038023755,2,"[""I98677209"", ""I3130638677""]",True
10.1109/tvcg.2024.3456192,A5074038943,3,"[""I76130692""]",True
10.1109/tvcg.2024.3456192,A5029815396,4,"[""I185261750"", ""I2801862477""]",True
10.1109/tvcg.2024.3456192,A5048194226,5,"[""I98677209"", ""I3130638677""]",True
10.1109/tvcg.2024.3456187,A5053366318,1,"[""I102134673""]",True
10.1109/tvcg.2024.3456187,A5058912459,2,"[""I102134673""]",True
10.1109/tvcg.2024.3456187,A5029166028,3,"[""I102134673""]",True
10.1109/tvcg.2024.3456187,A5026652846,4,"[""I102134673""]",True
10.1109/tvcg.2024.3456187,A5087889244,5,"[""I102134673""]",True
10.1109/tvcg.2024.3456187,A5061859149,6,"[""I102134673""]",True
10.1109/tvcg.2024.3456186,A5059159716,1,"[""I121883995""]",True
10.1109/tvcg.2024.3456186,A5005426313,2,"[""I223532165""]",True
10.1109/tvcg.2024.3456186,A5031057530,3,"[""I223532165""]",True
10.1109/tvcg.2024.3456186,A5042080340,4,"[""I121883995""]",True
10.1109/tvcg.2024.3456182,A5064087967,1,"[""I4388446366"", ""I55769427""]",True
10.1109/tvcg.2024.3456182,A5010928934,2,"[""I39422238"", ""I157725225"", ""I1282105669""]",True
10.1109/tvcg.2024.3456182,A5060626774,3,"[""I4388446366"", ""I55769427""]",True
10.1109/tvcg.2024.3456181,A5111321527,1,"[""I76130692""]",True
10.1109/tvcg.2024.3456181,A5078268992,2,"[""I76130692""]",True
10.1109/tvcg.2024.3456181,A5113376015,3,"[""I76130692""]",True
10.1109/tvcg.2024.3456181,A5018322383,4,"[""I76130692""]",True
10.1109/tvcg.2024.3456181,A5100358936,5,"[""I76130692""]",True
10.1109/tvcg.2024.3456181,A5038564903,6,"[""I76130692""]",True
10.1109/tvcg.2024.3456181,A5031082206,7,"[""I87216513""]",True
10.1109/tvcg.2024.3456181,A5073986937,8,"[""I76130692""]",True
10.1109/tvcg.2024.3456174,A5011411344,1,"[""I141945490""]",True
10.1109/tvcg.2024.3456174,A5103100469,2,"[""I141945490""]",True
10.1109/tvcg.2024.3456174,A5082319203,3,"[""I141945490""]",True
10.1109/tvcg.2024.3456174,A5079916657,4,"[""I141945490""]",True
10.1109/tvcg.2024.3456171,A5012088773,1,"[""I102134673""]",True
10.1109/tvcg.2024.3456171,A5085919087,2,"[""I150468666""]",True
10.1109/tvcg.2024.3456171,A5008627422,3,"[""I102134673""]",True
10.1109/tvcg.2024.3456168,A5093984088,1,"[""I83019370""]",True
10.1109/tvcg.2024.3456168,A5062614232,2,"[""I83019370""]",True
10.1109/tvcg.2024.3456168,A5000420564,3,"[""I83019370""]",True
10.1109/tvcg.2024.3456167,A5106572355,1,"[""I4210112527""]",True
10.1109/tvcg.2024.3456167,A5046441109,2,"[""I4210112527""]",True
10.1109/tvcg.2024.3456167,A5018392096,3,"[""I123387679""]",True
10.1109/tvcg.2024.3456167,A5025754478,4,"[""I4210112527""]",True
10.1109/tvcg.2024.3456159,A5087805627,1,"[""I889458895"", ""I200769079""]",True
10.1109/tvcg.2024.3456159,A5104108869,2,"[""I889458895"", ""I200769079""]",True
10.1109/tvcg.2024.3456159,A5086643675,3,"[""I200769079"", ""I889458895""]",True
10.1109/tvcg.2024.3456159,A5100660205,4,"[""I200769079"", ""I889458895""]",True
10.1109/tvcg.2024.3456155,A5009760836,1,"[""I130701444""]",True
10.1109/tvcg.2024.3456155,A5082668404,2,"[""I130701444""]",True
10.1109/tvcg.2024.3456150,A5049050148,1,"[""I76130692""]",True
10.1109/tvcg.2024.3456150,A5101982517,2,"[""I76130692""]",True
10.1109/tvcg.2024.3456150,A5031784602,3,"[""I76130692""]",True
10.1109/tvcg.2024.3456150,A5072729601,4,"[""I76130692""]",True
10.1109/tvcg.2024.3456150,A5058611515,5,"[""I76130692""]",True
10.1109/tvcg.2024.3456150,A5073986937,6,"[""I76130692""]",True
10.1109/tvcg.2024.3456145,A5062751205,1,"[""I24943067""]",True
10.1109/tvcg.2024.3456145,A5107845542,2,"[""I24943067""]",True
10.1109/tvcg.2024.3456145,A5066496299,3,"[""I24943067""]",True
10.1109/tvcg.2024.3456145,A5113316769,4,"[""I24943067""]",True
10.1109/tvcg.2024.3456145,A5060428081,5,"[""I24943067""]",True
10.1109/tvcg.2024.3456145,A5106247112,6,"[""I24943067""]",True
10.1109/tvcg.2024.3456145,A5109779164,7,"[""I24943067""]",True
10.1109/tvcg.2024.3456145,A5073944724,8,"[""I129774422""]",True
10.1109/tvcg.2024.3456145,A5011504177,9,"[""I24943067""]",True
10.1109/tvcg.2024.3456145,A5109616081,10,"[""I24943067""]",True
10.1109/tvcg.2024.3456144,A5078755914,1,"[""I130701444"", ""I2800444561""]",True
10.1109/tvcg.2024.3456144,A5107079519,2,"[""I130701444"", ""I2800444561""]",True
10.1109/tvcg.2024.3456144,A5020415668,3,[],True
10.1109/tvcg.2024.3456144,A5064306421,4,"[""I130701444"", ""I2800444561""]",True
10.1109/tvcg.2024.3456143,A5093483372,1,"[""I859038795""]",True
10.1109/tvcg.2024.3456143,A5114224169,2,"[""I859038795""]",True
10.1109/tvcg.2024.3456143,A5068206659,3,"[""I859038795""]",True
10.1109/tvcg.2024.3456143,A5112483018,4,"[""I2799909505""]",True
10.1109/tvcg.2024.3456143,A5037711609,5,"[""I114832834""]",True
10.1109/tvcg.2024.3456143,A5099879300,6,"[""I859038795"", ""I2799909505""]",True
10.1109/tvcg.2024.3456143,A5037675411,7,"[""I859038795""]",True
10.1109/tvcg.2024.3456142,A5082391073,1,"[""I3045169105""]",True
10.1109/tvcg.2024.3456142,A5024451201,2,"[""I3045169105""]",True
10.1109/tvcg.2024.3456142,A5004036087,3,"[""I3045169105""]",True
10.1109/tvcg.2024.3456142,A5101409792,4,"[""I3045169105""]",True
10.1109/tvcg.2024.3456141,A5114197626,1,"[""I142108993""]",True
10.1109/tvcg.2024.3456141,A5113376019,2,"[""I142108993""]",True
10.1109/tvcg.2024.3456141,A5107104358,3,"[""I142108993""]",True
10.1109/tvcg.2024.3456141,A5046219345,4,"[""I142108993""]",True
10.1109/tvcg.2024.3456141,A5061469520,5,"[""I59553526""]",True
10.1109/tvcg.2023.3327398,A5100763132,1,"[""I100066346""]",True
10.1109/tvcg.2023.3327398,A5037110552,2,"[""I100066346""]",True
10.1109/tvcg.2023.3327398,A5048047909,3,"[""I4092182"", ""I100066346""]",True
10.1109/tvcg.2023.3327168,A5028110202,1,"[""I76130692""]",True
10.1109/tvcg.2023.3327168,A5086326351,2,"[""I200769079"", ""I889458895""]",True
10.1109/tvcg.2023.3327168,A5085890755,3,"[""I200769079"", ""I889458895""]",True
10.1109/tvcg.2023.3327168,A5100321897,4,"[""I76130692""]",True
10.1109/tvcg.2023.3327168,A5001555038,5,"[""I76130692""]",True
10.1109/tvcg.2023.3327168,A5010441587,6,"[""I76130692""]",True
10.1109/tvcg.2023.3327168,A5114093843,7,"[""I76130692""]",True
10.1109/tvcg.2023.3327168,A5100344494,8,"[""I76130692""]",True
10.1109/tvcg.2023.3327195,A5089605137,1,"[""I111979921""]",True
10.1109/tvcg.2023.3327385,A5046324646,1,"[""I24943067""]",True
10.1109/tvcg.2023.3327385,A5101416806,2,"[""I116953780""]",True
10.1109/tvcg.2023.3327385,A5000474356,3,"[""I116953780""]",True
10.1109/tvcg.2023.3327378,A5048194226,1,[],True
10.1109/tvcg.2023.3327378,A5034541446,2,[],True
10.1109/tvcg.2023.3327378,A5046158009,3,[],True
10.1109/tvcg.2023.3327378,A5026171056,4,[],True
10.1109/tvcg.2023.3327378,A5090175598,5,[],True
10.1109/tvcg.2023.3327378,A5079369129,6,[],True
10.1109/tvcg.2023.3327378,A5031570473,7,[],True
10.1109/tvcg.2023.3327378,A5006397786,8,[],True
10.1109/tvcg.2023.3327378,A5025399630,9,[],True
10.1109/tvcg.2023.3327378,A5071066797,10,[],True
10.1109/tvcg.2023.3327378,A5001649622,11,[],True
10.1109/tvcg.2023.3327378,A5078212008,12,[],True
10.1109/tvcg.2023.3327378,A5005355207,13,[],True
10.1109/tvcg.2023.3327378,A5011981456,14,[],True
10.1109/tvcg.2023.3327378,A5007663639,15,[],True
10.1109/tvcg.2023.3327378,A5069232944,16,[],True
10.1109/tvcg.2023.3327378,A5067882992,17,[],True
10.1109/tvcg.2023.3327378,A5053646618,18,[],True
10.1109/tvcg.2023.3327378,A5082796790,19,[],True
10.1109/tvcg.2023.3327378,A5009341822,20,[],True
10.1109/tvcg.2023.3327378,A5012561411,21,[],True
10.1109/tvcg.2023.3327197,A5086448003,1,"[""I889458895"", ""I200769079""]",True
10.1109/tvcg.2023.3327197,A5108576299,2,"[""I205783295""]",True
10.1109/tvcg.2023.3327197,A5101789836,3,"[""I4210113369""]",True
10.1109/tvcg.2023.3327197,A5100377652,4,"[""I4210113369""]",True
10.1109/tvcg.2023.3327396,A5109661297,1,"[""I57206974""]",True
10.1109/tvcg.2023.3327396,A5031297466,2,"[""I57206974""]",True
10.1109/tvcg.2023.3327396,A5076364495,3,"[""I57206974""]",True
10.1109/tvcg.2023.3327396,A5012732932,4,"[""I57206974""]",True
10.1109/tvcg.2023.3327396,A5045718502,5,"[""I57206974""]",True
10.1109/tvcg.2023.3327396,A5101949918,6,"[""I57206974""]",True
10.1109/tvcg.2023.3327396,A5027526258,7,"[""I57206974""]",True
10.1109/tvcg.2023.3327396,A5036120336,8,"[""I57206974""]",True
10.1109/tvcg.2023.3327396,A5001741970,9,"[""I57206974""]",True
10.1109/tvcg.2023.3327396,A5101462636,10,"[""I57206974""]",True
10.1109/tvcg.2023.3327396,A5058266453,11,"[""I57206974""]",True
10.1109/tvcg.2023.3327396,A5091175785,12,"[""I57206974""]",True
10.1109/tvcg.2023.3327396,A5103210856,13,"[""I57206974""]",True
10.1109/tvcg.2023.3327396,A5025243341,14,"[""I57206974""]",True
10.1109/tvcg.2023.3327396,A5064720873,15,"[""I57206974""]",True
10.1109/tvcg.2023.3327396,A5031398497,16,"[""I57206974""]",True
10.1109/tvcg.2023.3327396,A5003476748,17,"[""I57206974""]",True
10.1109/tvcg.2023.3327396,A5003584200,18,"[""I57206974""]",True
10.1109/tvcg.2023.3327393,A5002022224,1,"[""I74973139""]",True
10.1109/tvcg.2023.3327393,A5049696189,2,"[""I74973139""]",True
10.1109/tvcg.2023.3327393,A5006087928,3,"[""I74973139""]",True
10.1109/tvcg.2023.3327368,A5016139323,1,"[""I1305429384"", ""I12912129""]",True
10.1109/tvcg.2023.3327368,A5061093749,2,"[""I12912129""]",True
10.1109/tvcg.2023.3327368,A5005364495,3,"[""I12912129""]",True
10.1109/tvcg.2023.3327368,A5006337365,4,"[""I12912129""]",True
10.1109/tvcg.2023.3327368,A5060030701,5,"[""I12912129""]",True
10.1109/tvcg.2023.3327368,A5000390546,6,"[""I12912129""]",True
10.1109/tvcg.2023.3327368,A5063230893,7,"[""I12912129""]",True
10.1109/tvcg.2023.3326904,A5067525108,1,"[""I4210122954""]",True
10.1109/tvcg.2023.3326904,A5078304037,2,"[""I121934306""]",True
10.1109/tvcg.2023.3326904,A5035828571,3,"[""I121934306""]",True
10.1109/tvcg.2023.3326904,A5089451178,4,"[""I121934306""]",True
10.1109/tvcg.2023.3326904,A5084507075,5,"[""I4210122954""]",True
10.1109/tvcg.2023.3327201,A5101506748,1,"[""I139264467""]",True
10.1109/tvcg.2023.3327201,A5032598257,2,"[""I114027177""]",True
10.1109/tvcg.2023.3327201,A5101907560,3,"[""I48566637""]",True
10.1109/tvcg.2023.3327201,A5036159118,4,"[""I223532165""]",True
10.1109/tvcg.2023.3327201,A5056903170,5,"[""I139264467"", ""I114027177""]",True
10.1109/tvcg.2023.3327201,A5012388103,6,"[""I139264467""]",True
10.1109/tvcg.2023.3327163,A5063258480,1,"[""I136199984""]",True
10.1109/tvcg.2023.3327163,A5101538820,2,"[""I136199984""]",True
10.1109/tvcg.2023.3327163,A5071356824,3,"[""I136199984""]",True
10.1109/tvcg.2023.3327163,A5102773192,4,"[""I136199984""]",True
10.1109/tvcg.2023.3327163,A5059594867,5,"[""I136199984""]",True
10.1109/tvcg.2023.3327163,A5039276358,6,"[""I136199984""]",True
10.1109/tvcg.2023.3327161,A5006095483,1,"[""I136199984""]",True
10.1109/tvcg.2023.3327161,A5092543582,2,"[""I136199984""]",True
10.1109/tvcg.2023.3327161,A5082790087,3,"[""I136199984""]",True
10.1109/tvcg.2023.3327161,A5010238198,4,"[""I136199984""]",True
10.1109/tvcg.2023.3327161,A5043151044,5,"[""I136199984""]",True
10.1109/tvcg.2023.3327161,A5008138905,6,"[""I1306409833""]",True
10.1109/tvcg.2023.3326517,A5100726571,1,"[""I69356397""]",True
10.1109/tvcg.2023.3326517,A5083454802,2,"[""I1294671590""]",True
10.1109/tvcg.2023.3326517,A5107093497,3,"[""I69356397""]",True
10.1109/tvcg.2023.3326517,A5031886887,4,"[""I69356397""]",True
10.1109/tvcg.2023.3326517,A5102013894,5,"[""I69356397""]",True
10.1109/tvcg.2023.3327367,A5041694845,1,"[""I74973139""]",True
10.1109/tvcg.2023.3327367,A5092622516,2,"[""I74973139""]",True
10.1109/tvcg.2023.3327367,A5006087928,3,"[""I74973139""]",True
10.1109/tvcg.2023.3327367,A5053097987,4,"[""I74973139""]",True
10.1109/tvcg.2023.3327363,A5045718502,1,"[""I57206974"", ""I1306409833""]",True
10.1109/tvcg.2023.3327363,A5056999690,2,"[""I1306409833""]",True
