author_id,openalex_author_id_url,display_name,orcid,source
A5044275844,https://openalex.org/A5044275844,J. Thomas,,openalex
A5005019090,https://openalex.org/A5005019090,A. J. Fenlon,,openalex
A5103506691,https://openalex.org/A5103506691,T. David,,openalex
A5108833512,https://openalex.org/A5108833512,M. Gorman,,openalex
A5089912211,https://openalex.org/A5089912211,Georges‐pierre Bonneau,https://orcid.org/0000-0002-2872-3580,openalex
A5078137076,https://openalex.org/A5078137076,Stéfanie Hahmann,https://orcid.org/0000-0001-8623-7225,openalex
A5030234652,https://openalex.org/A5030234652,Jiafa Qin,,openalex
A5028115021,https://openalex.org/A5028115021,A. Kaufman,,openalex
A5047493562,https://openalex.org/A5047493562,Frank Suits,https://orcid.org/0000-0001-6427-9299,openalex
A5037696368,https://openalex.org/A5037696368,William Horn,,openalex
A5000586573,https://openalex.org/A5000586573,Gérard Lecina,,openalex
A5056912277,https://openalex.org/A5056912277,Hugues Hoppe,https://orcid.org/0000-0002-9699-2539,openalex
A5023495279,https://openalex.org/A5023495279,Ramesh Raskar,https://orcid.org/0000-0002-3254-3224,openalex
A5100726331,https://openalex.org/A5100726331,Wei Chao Chen,https://orcid.org/0000-0002-6165-7706,openalex
A5031309249,https://openalex.org/A5031309249,Ben Scales,https://orcid.org/0000-0001-6638-6696,openalex
A5014889758,https://openalex.org/A5014889758,Henry Fuchs,https://orcid.org/0000-0002-8834-4638,openalex
A5043129522,https://openalex.org/A5043129522,E.r. Van Selow,,openalex
A5018319080,https://openalex.org/A5018319080,Martin Roth,https://orcid.org/0000-0001-8166-202X,openalex
A5052101351,https://openalex.org/A5052101351,Emma Lundberg,https://orcid.org/0000-0001-7034-0850,openalex
A5003458777,https://openalex.org/A5003458777,Eric Lamar,,openalex
A5083947664,https://openalex.org/A5083947664,Ling Jen Chiang,,openalex
A5080411826,https://openalex.org/A5080411826,Taeko Azuma,,openalex
A5071857918,https://openalex.org/A5071857918,W. De Leeuw,,openalex
A5014650495,https://openalex.org/A5014650495,Haralambos Marmanis,https://orcid.org/0000-0002-5617-3344,openalex
A5016394531,https://openalex.org/A5016394531,Angela Boltman,,openalex
A5005316185,https://openalex.org/A5005316185,Christian Teitzel,,openalex
A5024970295,https://openalex.org/A5024970295,Guozhong Zhuang,,openalex
A5004741568,https://openalex.org/A5004741568,Ying Huey Fua,,openalex
A5028032741,https://openalex.org/A5028032741,Sunil Hadap,,openalex
A5097923558,https://openalex.org/A5097923558,E. Bongarter,,openalex
A5046778702,https://openalex.org/A5046778702,Pascal Volino,,openalex
A5015798012,https://openalex.org/A5015798012,Nadia Magnenat‐thalmann,https://orcid.org/0000-0002-1459-5960,openalex
A5097524419,https://openalex.org/A5097524419,R. Crawlis,,openalex
A5113648718,https://openalex.org/A5113648718,P. Sutton,,openalex
A5073133012,https://openalex.org/A5073133012,Paul Whitney,,openalex
A5023487102,https://openalex.org/A5023487102,Kerry Rodden,,openalex
A5057142727,https://openalex.org/A5057142727,Wojciech Basalaj,,openalex
A5026169371,https://openalex.org/A5026169371,D. Sinclair,https://orcid.org/0000-0002-6125-8430,openalex
A5086487407,https://openalex.org/A5086487407,Kenneth R. Wood,https://orcid.org/0000-0001-6446-1154,openalex
A5049372719,https://openalex.org/A5049372719,Qian Tang,https://orcid.org/0000-0003-3122-8668,openalex
A5100425176,https://openalex.org/A5100425176,Zhen Liang,https://orcid.org/0000-0002-1171-7061,openalex
A5035834003,https://openalex.org/A5035834003,Mark R. Wax,,openalex
A5109885375,https://openalex.org/A5109885375,Bernd Fröhlich,,openalex
A5034349335,https://openalex.org/A5034349335,Stephen Barrass,https://orcid.org/0000-0002-1472-0522,openalex
A5059426440,https://openalex.org/A5059426440,Björn Zehner,https://orcid.org/0000-0001-9726-1108,openalex
A5005981646,https://openalex.org/A5005981646,Martin Göbel,,openalex
A5083145026,https://openalex.org/A5083145026,Elvir Azanli,,openalex
A5030219659,https://openalex.org/A5030219659,Steve Bryson,https://orcid.org/0000-0003-0081-1797,openalex
A5111991604,https://openalex.org/A5111991604,C.c. Law,,openalex
A5106486061,https://openalex.org/A5106486061,Kenneth Martin,,openalex
A5087319127,https://openalex.org/A5087319127,J. Temkin,,openalex
A5068010140,https://openalex.org/A5068010140,Offir Remez,,openalex
A5108189263,https://openalex.org/A5108189263,E. Koutsofios,,openalex
A5017132521,https://openalex.org/A5017132521,R. B. Truscott,,openalex
A5008307990,https://openalex.org/A5008307990,Eric Wernert,https://orcid.org/0000-0002-0922-2553,openalex
A5060873298,https://openalex.org/A5060873298,Ulrike Hoffmann,https://orcid.org/0000-0001-5660-2789,openalex
A5045484599,https://openalex.org/A5045484599,Kevin Kreeger,,openalex
A5113498324,https://openalex.org/A5113498324,Jaroslaw R. Rossignac,,openalex
A5112630184,https://openalex.org/A5112630184,E. L. Bouvier,,openalex
A5081043223,https://openalex.org/A5081043223,Nivedita Sahasrabudhe,,openalex
A5030169430,https://openalex.org/A5030169430,John E. West,https://orcid.org/0000-0002-5521-2110,openalex
A5043110166,https://openalex.org/A5043110166,M. Janus,,openalex
A5035560254,https://openalex.org/A5035560254,André Guéziec,,openalex
A5037174849,https://openalex.org/A5037174849,Frank Bossen,https://orcid.org/0000-0002-4410-0842,openalex
A5037702709,https://openalex.org/A5037702709,François Guimbretière,https://orcid.org/0000-0002-5510-6799,openalex
A5009110174,https://openalex.org/A5009110174,Dorothea Welte,,openalex
A5002586775,https://openalex.org/A5002586775,Royce Wilson,,openalex
A5043713217,https://openalex.org/A5043713217,R. Daniel Bergeron,,openalex
A5057364804,https://openalex.org/A5057364804,Frank Reck,,openalex
A5088613243,https://openalex.org/A5088613243,W. Bertelheimer,,openalex
A5051526909,https://openalex.org/A5051526909,Rajeev Batra,https://orcid.org/0000-0003-3696-0364,openalex
A5054742697,https://openalex.org/A5054742697,Suzana Djurcilov,,openalex
A5061762301,https://openalex.org/A5061762301,Robert Bosch,,openalex
A5111830942,https://openalex.org/A5111830942,Mendel Rosenblum,,openalex
A5067426492,https://openalex.org/A5067426492,Leslie Carr,https://orcid.org/0000-0002-2113-9680,openalex
A5100427270,https://openalex.org/A5100427270,Bo Chen,https://orcid.org/0000-0001-7495-8885,openalex
A5053402290,https://openalex.org/A5053402290,Eddy Kuo,,openalex
A5069863105,https://openalex.org/A5069863105,C. Henze,,openalex
A5079183364,https://openalex.org/A5079183364,Alfred Inselberg,,openalex
A5019521984,https://openalex.org/A5019521984,Tova Avidan,,openalex
A5036650002,https://openalex.org/A5036650002,Douglas D. Davis,https://orcid.org/0000-0003-3324-6245,openalex
A5020708681,https://openalex.org/A5020708681,T.y. Jiang,https://orcid.org/0009-0008-2059-3890,openalex
A5051599395,https://openalex.org/A5051599395,N. Fanst,,openalex
A5035290663,https://openalex.org/A5035290663,Sean Ho,,openalex
A5068638895,https://openalex.org/A5068638895,H.‐g. Pagendarm,,openalex
A5088230024,https://openalex.org/A5088230024,B. Henne,,openalex
A5103175735,https://openalex.org/A5103175735,Edward Angel,https://orcid.org/0009-0007-1397-5965,openalex
A5027362873,https://openalex.org/A5027362873,C.t. Silva,,openalex
A5045317869,https://openalex.org/A5045317869,John V. Harrison,https://orcid.org/0009-0006-7481-0702,openalex
A5077257816,https://openalex.org/A5077257816,Andrew W. Moore,https://orcid.org/0000-0002-5494-9305,openalex
A5109216322,https://openalex.org/A5109216322,Steven F. Roth,,openalex
A5054445163,https://openalex.org/A5054445163,Ronald Azuma,https://orcid.org/0000-0001-6918-7203,openalex
A5049042655,https://openalex.org/A5049042655,H. Neely,https://orcid.org/0000-0001-6561-5565,openalex
A5113967834,https://openalex.org/A5113967834,Mike Daily,,openalex
A5035945344,https://openalex.org/A5035945344,Márcio Roberto Silva Corrêa,https://orcid.org/0000-0003-3224-5945,openalex
A5110068428,https://openalex.org/A5110068428,E. Angel,,openalex
A5111374621,https://openalex.org/A5111374621,James A. Hall,,openalex
A5103351381,https://openalex.org/A5103351381,D.a. Roberts,,openalex
A5049302273,https://openalex.org/A5049302273,Frank Dachille,https://orcid.org/0000-0002-0219-6284,openalex
A5073517181,https://openalex.org/A5073517181,J.k. Rayson,,openalex
A5111503347,https://openalex.org/A5111503347,Hidekazu Shiozawa,,openalex
A5064086312,https://openalex.org/A5064086312,Kenichi Okada,https://orcid.org/0000-0002-1082-7672,openalex
A5033951918,https://openalex.org/A5033951918,Yutaka Matsushita,https://orcid.org/0000-0002-0117-5465,openalex
A5028810096,https://openalex.org/A5028810096,H. Barbach,,openalex
A5002030068,https://openalex.org/A5002030068,Mei Hua Kerry Hsu,https://orcid.org/0000-0003-3420-3140,openalex
A5018138503,https://openalex.org/A5018138503,John Baker,https://orcid.org/0000-0002-5580-2073,openalex
A5050501251,https://openalex.org/A5050501251,R. D'eletto,,openalex
A5042069415,https://openalex.org/A5042069415,Mia Tignor,https://orcid.org/0000-0002-4384-7944,openalex
A5058829886,https://openalex.org/A5058829886,E. J. Mayland,,openalex
A5078275988,https://openalex.org/A5078275988,Christophe Winkler,,openalex
A5108607908,https://openalex.org/A5108607908,J. Paul,,openalex
A5101179807,https://openalex.org/A5101179807,A. Goel,,openalex
A5111543429,https://openalex.org/A5111543429,Chuck Baker,,openalex
A5012542741,https://openalex.org/A5012542741,Clifford A. Shaffer,https://orcid.org/0000-0003-0001-0295,openalex
A5114184933,https://openalex.org/A5114184933,B. Grossman,,openalex
A5113953679,https://openalex.org/A5113953679,R. T. Haftka,,openalex
A5103585576,https://openalex.org/A5103585576,William H. Mason,,openalex
A5028145840,https://openalex.org/A5028145840,Sepideh Chakaveh,,openalex
A5037010935,https://openalex.org/A5037010935,Udo Zlender,,openalex
A5083349475,https://openalex.org/A5083349475,D. Skaley,,openalex
A5113602591,https://openalex.org/A5113602591,K. Fostiropoulos,,openalex
A5086339713,https://openalex.org/A5086339713,D. Breitschwerdt,,openalex
A5110533822,https://openalex.org/A5110533822,D. V. Holliday,,openalex
A5091823247,https://openalex.org/A5091823247,J. Govindarajan,,openalex
A5056560522,https://openalex.org/A5056560522,Melissa Ward,https://orcid.org/0000-0002-1054-6475,openalex
A5021174692,https://openalex.org/A5021174692,Jonathan R. Barnett,,openalex
A5006143467,https://openalex.org/A5006143467,Michael Higgins,https://orcid.org/0000-0003-4969-2733,openalex
A5007761892,https://openalex.org/A5007761892,Peter Lucas,https://orcid.org/0000-0001-5454-2428,openalex
A5017707755,https://openalex.org/A5017707755,Jungbluth Sean,,openalex
A5024055519,https://openalex.org/A5024055519,O.j. Espinosa,,openalex
A5041617337,https://openalex.org/A5041617337,Chris Hendrickson,https://orcid.org/0000-0002-9812-3580,openalex
A5010595292,https://openalex.org/A5010595292,James H. Garrett,https://orcid.org/0000-0002-8408-2407,openalex
A5112799389,https://openalex.org/A5112799389,Graham Brookes,,openalex
A5042797107,https://openalex.org/A5042797107,Zoya Maslak,,openalex
A5052585693,https://openalex.org/A5052585693,Douglas J. Steel,,openalex
A5008350531,https://openalex.org/A5008350531,Robert J. Mcdermott,,openalex
A5008453389,https://openalex.org/A5008453389,Carl Manaster,,openalex
A5034781038,https://openalex.org/A5034781038,Elizabeth Nanthakumar,,openalex
A5016367490,https://openalex.org/A5016367490,Phillip A. Morin,https://orcid.org/0000-0002-3279-1519,openalex
A5002108227,https://openalex.org/A5002108227,Eliot Feibush,https://orcid.org/0000-0003-1438-5952,openalex
A5005963720,https://openalex.org/A5005963720,Nikhil Gagvani,,openalex
A5108473644,https://openalex.org/A5108473644,D. Williams,,openalex
A5007037399,https://openalex.org/A5007037399,C. Gasparakis,,openalex
A5045693423,https://openalex.org/A5045693423,Paul S. Heckbert,,openalex
A5012329609,https://openalex.org/A5012329609,Mihael Ankerst,,openalex
A5036678816,https://openalex.org/A5036678816,Stefan Berchtold,,openalex
A5111046341,https://openalex.org/A5111046341,S. Parker,,openalex
A5042859241,https://openalex.org/A5042859241,Peter‐pike Sloan,https://orcid.org/0009-0001-5679-5530,openalex
A5025533535,https://openalex.org/A5025533535,Eric T. Ahrens,https://orcid.org/0000-0001-6131-9304,openalex
A5034216581,https://openalex.org/A5034216581,David Kremers,,openalex
A5011416152,https://openalex.org/A5011416152,Matthew J. Avalos,,openalex
A5027132236,https://openalex.org/A5027132236,Russell E. Jacobs,https://orcid.org/0000-0002-1382-8486,openalex
A5003062993,https://openalex.org/A5003062993,Carol Readhead,,openalex
A5040827349,https://openalex.org/A5040827349,C.t. Silva,,openalex
A5074943736,https://openalex.org/A5074943736,David Kenwright,,openalex
A5089069817,https://openalex.org/A5089069817,U. Tiede,,openalex
A5111683172,https://openalex.org/A5111683172,Th. Schiemann,,openalex
A5109182210,https://openalex.org/A5109182210,Κ. H. Höhne,,openalex
A5032301842,https://openalex.org/A5032301842,Oliver Staadt,https://orcid.org/0000-0002-3074-943X,openalex
A5043880698,https://openalex.org/A5043880698,Marek Teichmann,https://orcid.org/0000-0002-4380-4477,openalex
A5042550106,https://openalex.org/A5042550106,Michael Capps,,openalex
A5027120705,https://openalex.org/A5027120705,Paola Magillo,https://orcid.org/0000-0001-5088-034X,openalex
A5018876607,https://openalex.org/A5018876607,Enrico Puppo,https://orcid.org/0000-0001-9780-5283,openalex
A5109857294,https://openalex.org/A5109857294,Nancy E. Miller,,openalex
A5109081047,https://openalex.org/A5109081047,Marcus E. Brewster,,openalex
A5082779100,https://openalex.org/A5082779100,Annemarie Herrmann,,openalex
A5035109799,https://openalex.org/A5035109799,Francis P. Boscoe,https://orcid.org/0000-0003-4277-2941,openalex
A5017588199,https://openalex.org/A5017588199,D. Haug,,openalex
A5113496002,https://openalex.org/A5113496002,Linda W. Pickle,,openalex
A5045504703,https://openalex.org/A5045504703,I. Ari Sadarjoen,,openalex
A5112758895,https://openalex.org/A5112758895,Bing Ma,,openalex
A5004575115,https://openalex.org/A5004575115,Shiaofen Fang,https://orcid.org/0000-0001-8277-5202,openalex
A5008472566,https://openalex.org/A5008472566,T. Biddlecome,,openalex
A5010917418,https://openalex.org/A5010917418,M. Tuceryan,,openalex
A5058007277,https://openalex.org/A5058007277,Arnulph Fuhrmann,https://orcid.org/0000-0001-5118-5461,openalex
A5085521539,https://openalex.org/A5085521539,I.j. Trotts,,openalex
A5081133008,https://openalex.org/A5081133008,Yingmei Lavin,,openalex
A5110914530,https://openalex.org/A5110914530,Raj Batra,,openalex
A5038405087,https://openalex.org/A5038405087,X. Wang,,openalex
A5081083896,https://openalex.org/A5081083896,Leonardo A. Martucci,https://orcid.org/0000-0002-9980-3473,openalex
A5043255121,https://openalex.org/A5043255121,Xiaoyang Mao,https://orcid.org/0000-0001-9531-3197,openalex
A5111962621,https://openalex.org/A5111962621,Y. Hatanaka,,openalex
A5023421968,https://openalex.org/A5023421968,Hidenori Higashida,,openalex
A5032999390,https://openalex.org/A5032999390,Atsumi Imamiya,,openalex
A5065631636,https://openalex.org/A5065631636,John L. Sibert,,openalex
A5061183466,https://openalex.org/A5061183466,Daniel R. Schikore,,openalex
A5065450674,https://openalex.org/A5065450674,Christopher J. Kocmoud,,openalex
A5012750622,https://openalex.org/A5012750622,Jim Durbin,,openalex
A5061160663,https://openalex.org/A5061160663,Brad Colbert,,openalex
A5029096599,https://openalex.org/A5029096599,John Crowe,https://orcid.org/0000-0002-5438-2169,openalex
A5071070416,https://openalex.org/A5071070416,Ronnel B. King,https://orcid.org/0000-0003-1723-1748,openalex
A5111988164,https://openalex.org/A5111988164,T. King,,openalex
A5047521612,https://openalex.org/A5047521612,Christopher Scannell,,openalex
A5109455937,https://openalex.org/A5109455937,Terry Welsh,,openalex
A5009133136,https://openalex.org/A5009133136,Piero Pili,,openalex
A5047985305,https://openalex.org/A5047985305,Antonio Zorcolo,https://orcid.org/0000-0001-7318-6377,openalex
A5058034886,https://openalex.org/A5058034886,Massimiliano Tuveri,https://orcid.org/0000-0002-0402-3993,openalex
A5066452819,https://openalex.org/A5066452819,Emmanuel Frécon,,openalex
A5033922620,https://openalex.org/A5033922620,Gareth Dylan Smith,https://orcid.org/0000-0003-0483-3395,openalex
A5008522968,https://openalex.org/A5008522968,David Cline,https://orcid.org/0000-0002-2144-9371,openalex
A5112223393,https://openalex.org/A5112223393,Anselmo Lastra,,openalex
A5113554717,https://openalex.org/A5113554717,M. De Oliveira Neto,,openalex
A5063273054,https://openalex.org/A5063273054,Chris Henze,,openalex
A5039944209,https://openalex.org/A5039944209,Chang‐sung Jeong,https://orcid.org/0000-0001-9654-8406,openalex
A5044057604,https://openalex.org/A5044057604,Francis Lazarus,,openalex
A5089328357,https://openalex.org/A5089328357,W. Horn,,openalex
A5111504608,https://openalex.org/A5111504608,Barry Becker,,openalex
A5079135329,https://openalex.org/A5079135329,Toshiyuki Masui,,openalex
A5113979435,https://openalex.org/A5113979435,G.j. Wills,,openalex
A5056785820,https://openalex.org/A5056785820,Q. Shen,,openalex
A5055407434,https://openalex.org/A5055407434,Ed Boring,,openalex
A5016650559,https://openalex.org/A5016650559,Ed Huai Hsin,,openalex
A5028357447,https://openalex.org/A5028357447,John Riedl,,openalex
A5019266989,https://openalex.org/A5019266989,Philip D. Heermann,,openalex
A5110497903,https://openalex.org/A5110497903,W.c. Deleeuw,,openalex
A5076564852,https://openalex.org/A5076564852,R. Vanliere,,openalex
A5070010340,https://openalex.org/A5070010340,James T. Enns,https://orcid.org/0000-0002-3676-8316,openalex
A5030604423,https://openalex.org/A5030604423,Jin Chai,https://orcid.org/0000-0002-6031-9166,openalex
A5076199482,https://openalex.org/A5076199482,Takaharu Miyoshi,,openalex
A5017178896,https://openalex.org/A5017178896,Eihachiro Nakamae,,openalex
A5005055897,https://openalex.org/A5005055897,Yoram Moses,https://orcid.org/0000-0001-5549-1781,openalex
A5031718735,https://openalex.org/A5031718735,Zvi Polunsky,,openalex
A5052702092,https://openalex.org/A5052702092,Leonid Ulitsky,,openalex
A5084897593,https://openalex.org/A5084897593,Duane Knill,,openalex
A5040011600,https://openalex.org/A5040011600,D. Kenchammana Hosekote,,openalex
A5108373086,https://openalex.org/A5108373086,Nickolas L. Faust,,openalex
A5111480813,https://openalex.org/A5111480813,C. K. Tang,,openalex
A5006918685,https://openalex.org/A5006918685,Gérard Medioni,,openalex
A5026701677,https://openalex.org/A5026701677,D. Bielser,,openalex
A5021431373,https://openalex.org/A5021431373,Torsten Straßer,https://orcid.org/0000-0001-7725-7961,openalex
A5015622039,https://openalex.org/A5015622039,Christoph Lürig,https://orcid.org/0009-0003-5538-9084,openalex
A5056124181,https://openalex.org/A5056124181,Thomas Ertl,https://orcid.org/0000-0001-8099-1403,openalex
A5070668582,https://openalex.org/A5070668582,Milo V. Kral,https://orcid.org/0000-0003-1052-7781,openalex
A5062104077,https://openalex.org/A5062104077,Γ. Σπανός,,openalex
A5047029982,https://openalex.org/A5047029982,R. Rosenberg,,openalex
A5068712059,https://openalex.org/A5068712059,Allen Mcpherson,https://orcid.org/0000-0003-0195-6234,openalex
A5021857730,https://openalex.org/A5021857730,M. E. Maltrud,,openalex
A5082712854,https://openalex.org/A5082712854,Yair Kurzion,,openalex
A5088016700,https://openalex.org/A5088016700,Roni Yagel,,openalex
A5111478001,https://openalex.org/A5111478001,Jurriaan D. Mulder,,openalex
A5111748591,https://openalex.org/A5111748591,F.c.a. Groen,,openalex
A5025974897,https://openalex.org/A5025974897,J.j. Van Wijk,,openalex
A5054681723,https://openalex.org/A5054681723,Jan Harkes,https://orcid.org/0000-0002-3387-8050,openalex
A5078466092,https://openalex.org/A5078466092,Kurt Kremer,https://orcid.org/0000-0003-1842-9369,openalex
A5110506074,https://openalex.org/A5110506074,Stephan Kerpedjiev,,openalex
A5049259877,https://openalex.org/A5049259877,Giuseppe Carenini,https://orcid.org/0000-0003-4310-0119,openalex
A5016181027,https://openalex.org/A5016181027,N. Green,,openalex
A5031400973,https://openalex.org/A5031400973,Johanna D. Moore,https://orcid.org/0000-0001-7247-6823,openalex
A5004766305,https://openalex.org/A5004766305,Andrew W. Appel,https://orcid.org/0000-0001-6009-0325,openalex
A5005221682,https://openalex.org/A5005221682,Sami Khoury,,openalex
A5066572455,https://openalex.org/A5066572455,Adrian Freed,,openalex
A5062478612,https://openalex.org/A5062478612,David Wessel,,openalex
A5009538779,https://openalex.org/A5009538779,J.e. Van Der Heyden,,openalex
A5057491936,https://openalex.org/A5057491936,M.s.t. Carpendale,,openalex
A5014744525,https://openalex.org/A5014744525,K. Inkpen,,openalex
A5066760437,https://openalex.org/A5066760437,M.s. Atkins,,openalex
A5025418746,https://openalex.org/A5025418746,Alexandra Friedrich,https://orcid.org/0000-0002-1411-7336,openalex
A5027138169,https://openalex.org/A5027138169,Konrad Polthier,https://orcid.org/0000-0001-9663-3037,openalex
A5008980835,https://openalex.org/A5008980835,Markus Schmies,,openalex
A5067708245,https://openalex.org/A5067708245,G.m. Nielson,,openalex
A5067871964,https://openalex.org/A5067871964,Il Hyo Jung,https://orcid.org/0000-0002-6086-5124,openalex
A5069933095,https://openalex.org/A5069933095,Ji‐hee Sung,https://orcid.org/0000-0002-9658-2898,openalex
A5060791463,https://openalex.org/A5060791463,Marc D.h. Hansen,https://orcid.org/0000-0001-6588-2030,openalex
A5022008321,https://openalex.org/A5022008321,Doanna Meads,,openalex
A5073076477,https://openalex.org/A5073076477,Michael Stephanides,https://orcid.org/0000-0001-9202-0591,openalex
A5110149984,https://openalex.org/A5110149984,Stephen A. Schendel,,openalex
A5049695068,https://openalex.org/A5049695068,Mary Ross,https://orcid.org/0000-0002-1625-9549,openalex
A5112719763,https://openalex.org/A5112719763,Leslie Keely,,openalex
A5048552378,https://openalex.org/A5048552378,Henrik Weimer,,openalex
A5113597103,https://openalex.org/A5113597103,Joe Warren,,openalex
A5017813001,https://openalex.org/A5017813001,Jane Troutner,,openalex
A5012160486,https://openalex.org/A5012160486,Wendell Wiggins,,openalex
A5051836187,https://openalex.org/A5051836187,Joshua D. Shrout,https://orcid.org/0000-0001-9509-2187,openalex
A5053528251,https://openalex.org/A5053528251,Min Song,,openalex
A5035745117,https://openalex.org/A5035745117,Elisha Sacks,https://orcid.org/0009-0002-6955-2754,openalex
A5016547705,https://openalex.org/A5016547705,Leo Joskowicz,https://orcid.org/0000-0002-3010-4770,openalex
A5088875263,https://openalex.org/A5088875263,Haili Ma,,openalex
A5001709267,https://openalex.org/A5001709267,Keith Jones,https://orcid.org/0000-0003-3677-8802,openalex
A5113721232,https://openalex.org/A5113721232,E. A. Stern,,openalex
A5035548763,https://openalex.org/A5035548763,Dru Clark,https://orcid.org/0000-0003-0539-8161,openalex
A5040009333,https://openalex.org/A5040009333,Richard Marciano,https://orcid.org/0000-0002-6813-5046,openalex
A5058068009,https://openalex.org/A5058068009,Rosemarie Mckeon,,openalex
A5113526945,https://openalex.org/A5113526945,H.j.w. Spoelder,,openalex
A5064858427,https://openalex.org/A5064858427,Alexandre Gerussi,,openalex
A5000366779,https://openalex.org/A5000366779,Maria Lantin,,openalex
A5032170599,https://openalex.org/A5032170599,Murray Wolinsky,https://orcid.org/0000-0002-4670-7592,openalex
A5005163328,https://openalex.org/A5005163328,David Sigeti,,openalex
A5031355567,https://openalex.org/A5031355567,Mark Miller,https://orcid.org/0000-0003-2422-2866,openalex
A5081686907,https://openalex.org/A5081686907,Charles G. Aldrich,https://orcid.org/0000-0002-8983-3652,openalex
A5081553336,https://openalex.org/A5081553336,Mark Mineev Weinstein,,openalex
A5111545544,https://openalex.org/A5111545544,Michael Cox,,openalex
A5078971011,https://openalex.org/A5078971011,Paul Hoffman,https://orcid.org/0000-0002-7693-8957,openalex
A5017744726,https://openalex.org/A5017744726,Ivo Große,https://orcid.org/0000-0001-5318-4825,openalex
A5110200187,https://openalex.org/A5110200187,Eugene Stanley,,openalex
A5061064862,https://openalex.org/A5061064862,D.r. Schikore,,openalex
A5005829154,https://openalex.org/A5005829154,Mike M. Chow,,openalex
A5113952665,https://openalex.org/A5113952665,C. E. Grosch,,openalex
A5033571530,https://openalex.org/A5033571530,Peter Rander,https://orcid.org/0000-0003-0551-2286,openalex
A5062797994,https://openalex.org/A5062797994,P. J. Narayanan,https://orcid.org/0000-0002-7164-4917,openalex
A5057924291,https://openalex.org/A5057924291,Takeo Kanade,https://orcid.org/0000-0002-6267-6853,openalex
A5035433555,https://openalex.org/A5035433555,R. Grosso,https://orcid.org/0000-0001-5965-5325,openalex
A5052877871,https://openalex.org/A5052877871,Marc Olano,https://orcid.org/0000-0003-4209-6103,openalex
A5059958789,https://openalex.org/A5059958789,Gill Barequet,https://orcid.org/0000-0001-7501-6240,openalex
A5103024860,https://openalex.org/A5103024860,Subodh Kumar,https://orcid.org/0000-0003-3698-9212,openalex
A5041423078,https://openalex.org/A5041423078,Junwon Sung,,openalex
A5112781721,https://openalex.org/A5112781721,Ken Brodie,,openalex
A5027478975,https://openalex.org/A5027478975,T.s. Gieng,,openalex
A5080513075,https://openalex.org/A5080513075,G.l. Schussman,,openalex
A5090354265,https://openalex.org/A5090354265,Il Hong Jung,,openalex
A5081152152,https://openalex.org/A5081152152,L. De Fioriani,,openalex
A5080103945,https://openalex.org/A5080103945,Richard Franke,https://orcid.org/0009-0007-1583-3311,openalex
A5060029992,https://openalex.org/A5060029992,Helwig Löffelmann,,openalex
A5109522032,https://openalex.org/A5109522032,H. Krüger,,openalex
A5044906443,https://openalex.org/A5044906443,Martin Menzel,,openalex
A5103450068,https://openalex.org/A5103450068,David L. Kao,https://orcid.org/0000-0001-9980-0566,openalex
A5018952559,https://openalex.org/A5018952559,Anton Fuhrmann,,openalex
A5005633036,https://openalex.org/A5005633036,D. Schmalstieg,,openalex
A5097051717,https://openalex.org/A5097051717,N. Shareel,,openalex
A5064771528,https://openalex.org/A5064771528,Aran Lunzer,,openalex
A5070362915,https://openalex.org/A5070362915,P. Cotture,,openalex
A5112418767,https://openalex.org/A5112418767,Phillip J. Barry,,openalex
A5037387341,https://openalex.org/A5037387341,Joseph A. Konstan,https://orcid.org/0000-0002-7788-2748,openalex
A5085017488,https://openalex.org/A5085017488,S. M. Smith,https://orcid.org/0000-0002-1942-8344,openalex
A5061046887,https://openalex.org/A5061046887,Glen N. Williams,,openalex
A5100450141,https://openalex.org/A5100450141,Jun Chen,https://orcid.org/0000-0001-7397-2714,openalex
A5081676434,https://openalex.org/A5081676434,S. Okimoto,,openalex
A5008170232,https://openalex.org/A5008170232,N. Llopis Artime,,openalex
A5045835701,https://openalex.org/A5045835701,V.l. Chi,,openalex
A5078247403,https://openalex.org/A5078247403,Frederick P. Brooks,https://orcid.org/0000-0003-2114-6204,openalex
A5035239209,https://openalex.org/A5035239209,M. R. Falvo,,openalex
A5067200501,https://openalex.org/A5067200501,Scott Paulson,,openalex
A5079762310,https://openalex.org/A5079762310,P. Thiansathaporn,,openalex
A5085028960,https://openalex.org/A5085028960,D. Glick,,openalex
A5111372776,https://openalex.org/A5111372776,S. Washburn,,openalex
A5001277224,https://openalex.org/A5001277224,Richard Superfine,https://orcid.org/0000-0002-2569-071X,openalex
A5013417550,https://openalex.org/A5013417550,Wilfrid Lefer,,openalex
A5014495113,https://openalex.org/A5014495113,Richard Brath,https://orcid.org/0000-0001-6006-2092,openalex
A5103551037,https://openalex.org/A5103551037,M. A. Storey,,openalex
A5008530963,https://openalex.org/A5008530963,Kevin Wong,https://orcid.org/0000-0001-5503-9007,openalex
A5007720902,https://openalex.org/A5007720902,F. David Fracchia,https://orcid.org/0000-0002-7049-7097,openalex
A5069238142,https://openalex.org/A5069238142,Hausi Müller,https://orcid.org/0000-0002-1004-5830,openalex
A5070997520,https://openalex.org/A5070997520,Edward L. Robertson,,openalex
A5108734944,https://openalex.org/A5108734944,Claire F. Michaels,,openalex
A5017066840,https://openalex.org/A5017066840,Anna Puig,https://orcid.org/0000-0002-2184-2800,openalex
