author_id,n_papers,total_citations,n_awards,display_name,doi_list
A5000755776,35,1879.0,0,Helwig Hauser,"[""10.1109/infvis.2002.1173149"", ""10.1109/infvis.2002.1173157"", ""10.1109/infvis.2005.1532139"", ""10.1109/tvcg.2006.170"", ""10.1109/tvcg.2007.70517"", ""10.1109/tvcg.2007.70569"", ""10.1109/tvcg.2007.70588"", ""10.1109/tvcg.2008.139"", ""10.1109/tvcg.2008.144"", ""10.1109/tvcg.2008.145"", ""10.1109/tvcg.2009.136"", ""10.1109/tvcg.2009.155"", ""10.1109/tvcg.2010.171"", ""10.1109/tvcg.2011.178"", ""10.1109/tvcg.2011.235"", ""10.1109/tvcg.2012.256"", ""10.1109/tvcg.2013.184"", ""10.1109/tvcg.2014.2346265"", ""10.1109/tvcg.2014.2346660"", ""10.1109/tvcg.2014.2346744"", ""10.1109/tvcg.2016.2598470"", ""10.1109/tvcg.2016.2598870"", ""10.1109/tvcg.2019.2934258"", ""10.1109/tvcg.2019.2934333"", ""10.1109/tvcg.2020.3030389"", ""10.1109/tvcg.2022.3209478"", ""10.1109/tvcg.2024.3456356"", ""10.1109/vast.2015.7347635"", ""10.1109/visual.2000.885697"", ""10.1109/visual.2001.964522"", ""10.1109/visual.2003.1250364"", ""10.1109/visual.2003.1250386"", ""10.1109/visual.2003.1250417"", ""10.1109/visual.2004.59"", ""10.1109/visual.2005.1532850""]"
A5000811068,1,11.0,0,D. Jablonowski,"[""10.1109/visual.1991.175810""]"
A5000813954,5,323.0,0,Anders Persson,"[""10.1109/tvcg.2006.146"", ""10.1109/tvcg.2007.70518"", ""10.1109/tvcg.2010.195"", ""10.1109/tvcg.2011.224"", ""10.1109/tvcg.2012.203""]"
A5000815980,1,167.0,0,Drew Skau,"[""10.1109/vast.2012.6400485""]"
A5000816378,3,107.0,0,G. Cipriano,"[""10.1109/tvcg.2007.70578"", ""10.1109/tvcg.2008.168"", ""10.1109/tvcg.2009.168""]"
A5000854921,1,20.0,0,Lars Stegger,"[""10.1109/tvcg.2008.136""]"
A5000858152,4,132.0,0,H. J. Wright,"[""10.1109/visual.1993.398857"", ""10.1109/visual.1996.567610"", ""10.1109/visual.1997.663890"", ""10.1109/visual.2000.885707""]"
A5000885442,2,325.0,0,Leandro A. F. Fernandes,"[""10.1109/tvcg.2008.112"", ""10.1109/tvcg.2009.113""]"
A5000928551,1,63.0,0,Markus Wagner,"[""10.1109/vast.2017.8585498""]"
A5000944164,2,52.0,0,Jun Yuan,"[""10.1109/tvcg.2020.3030432"", ""10.1109/tvcg.2022.3209404""]"
A5000951270,1,89.0,0,Olaf Konrad,"[""10.1109/tvcg.2006.172""]"
A5000957988,1,9.0,0,Victor A. P. Magri,"[""10.1109/tvcg.2023.3327186""]"
A5001022750,1,5.0,0,Chandan K. Reddy,"[""10.1109/vast.2008.4677367""]"
A5001029563,1,39.0,0,Dongshi Xu,"[""10.1109/vast50239.2020.00006""]"
A5001041797,1,36.0,0,Alan Chu,"[""10.1109/tvcg.2009.147""]"
A5001050773,1,67.0,0,Jonathan Woodruff,"[""10.1109/tvcg.2016.2598498""]"
A5001087917,1,2.0,1,Po‐yin Yen,"[""10.1109/tvcg.2024.3456339""]"
A5001091537,1,1.0,0,G.d. Kerlick,"[""10.1109/visual.1995.485150""]"
A5001128245,2,25.0,0,Keshav Dasu,"[""10.1109/tvcg.2020.3030412"", ""10.1109/tvcg.2023.3326578""]"
A5001140149,1,85.0,0,Veronika Irvine,"[""10.1109/vast.2010.5652392""]"
A5001186358,2,30.0,0,Thomas Ortner,"[""10.1109/tvcg.2015.2468011"", ""10.1109/tvcg.2020.3030409""]"
A5001225767,1,37.0,0,Mustafa Hajij,"[""10.1109/tvcg.2019.2934802""]"
A5001227061,2,313.0,1,Andreas Buja,"[""10.1109/tvcg.2010.161"", ""10.1109/visual.1991.175794""]"
A5001235418,1,26.0,0,Darren Treanor,"[""10.1109/tvcg.2018.2864816""]"
A5001239748,1,107.0,0,Xidao Wen,"[""10.1109/tvcg.2017.2744419""]"
A5001240653,1,52.0,0,Stefanie Thust,"[""10.1109/visual.2003.1250370""]"
A5001277224,1,18.0,0,Richard Superfine,"[""10.1109/visual.1997.663923""]"
A5001281792,1,18.0,0,Giorgio Gaglia,"[""10.1109/tvcg.2022.3209378""]"
A5001287137,1,23.0,0,Annette Haworth,"[""10.1109/tvcg.2017.2744418""]"
A5001305620,1,55.0,0,J.l. Steffen,"[""10.1109/visual.1992.235206""]"
A5001331464,1,137.0,0,Agus Sudjianto,"[""10.1109/vast.2007.4389009""]"
A5001353590,1,2.0,0,L.m. Desjarlais,"[""10.1109/visual.1990.146419""]"
A5001362069,2,70.0,0,Gábor Janiga,"[""10.1109/tvcg.2012.202"", ""10.1109/tvcg.2015.2467203""]"
A5001421168,2,124.0,0,Anya Savikhin,"[""10.1109/vast.2008.4677363"", ""10.1109/vast.2009.5333920""]"
A5001451897,1,11.0,0,Diogenes S. Pedro,"[""10.1109/tvcg.2022.3209477""]"
A5001469241,2,27.0,0,Wiebke Koepp,"[""10.1109/tvcg.2018.2865265"", ""10.1109/tvcg.2022.3209387""]"
A5001472452,1,33.0,1,J. A. E. Bonart,"[""10.1109/tvcg.2021.3114797""]"
A5001490209,1,43.0,0,J. E. Harris,"[""10.1109/tvcg.2016.2599214""]"
A5001490449,1,32.0,0,Christian Godenschwager,"[""10.1109/tvcg.2013.169""]"
A5001531096,2,23.0,0,Yuan Cui,"[""10.1109/tvcg.2023.3327165"", ""10.1109/tvcg.2024.3456309""]"
A5001531117,2,157.0,0,Ronghua Liang,"[""10.1109/tvcg.2014.2346919"", ""10.1109/vast.2014.7042486""]"
A5001536494,8,392.0,2,Alex Kale,"[""10.1109/tvcg.2018.2864889"", ""10.1109/tvcg.2018.2864909"", ""10.1109/tvcg.2020.3028985"", ""10.1109/tvcg.2020.3030335"", ""10.1109/tvcg.2021.3114824"", ""10.1109/tvcg.2023.3326516"", ""10.1109/tvcg.2024.3456343"", ""10.1109/tvcg.2024.3456402""]"
A5001544591,1,3.0,0,C. Forser,"[""10.1109/infvis.2002.1173147""]"
A5001552541,1,0.0,0,Xiyao Wang,"[""10.1109/tvcg.2024.3456361""]"
A5001555038,1,89.0,0,Yuhong Lu,"[""10.1109/tvcg.2023.3327168""]"
A5001598072,1,27.0,0,Henryk Dobslaw,"[""10.1109/tvcg.2014.2346751""]"
A5001615692,1,3.0,0,S. Muraki,"[""10.1109/visual.1997.663915""]"
A5001617768,2,247.0,0,Manuel Stein,"[""10.1109/tvcg.2017.2745181"", ""10.1109/vast.2014.7042477""]"
A5001619806,2,33.0,0,F. Bosquet,"[""10.1109/visual.1999.809922"", ""10.1109/visual.2005.1532802""]"
A5001647607,2,85.0,1,Katrin Bidmon,"[""10.1109/tvcg.2009.157"", ""10.1109/visual.2004.58""]"
A5001649622,14,653.0,1,Charles Périn,"[""10.1109/tvcg.2013.192"", ""10.1109/tvcg.2014.2346279"", ""10.1109/tvcg.2015.2467325"", ""10.1109/tvcg.2016.2598586"", ""10.1109/tvcg.2017.2743859"", ""10.1109/tvcg.2017.2743918"", ""10.1109/tvcg.2017.2745958"", ""10.1109/tvcg.2018.2865159"", ""10.1109/tvcg.2019.2934283"", ""10.1109/tvcg.2019.2934534"", ""10.1109/tvcg.2022.3209365"", ""10.1109/tvcg.2023.3327378"", ""10.1109/tvcg.2024.3456361"", ""10.1109/tvcg.2024.3456403""]"
A5001665107,1,6.0,0,R. Ruhle,"[""10.1109/visual.1991.175812""]"
A5001670475,1,24.0,0,Dale Lawrence,"[""10.1109/visual.2000.885686""]"
A5001673922,1,55.0,0,Isabel Jiah Yih Liao,"[""10.1109/tvcg.2012.244""]"
A5001682523,1,4.0,0,A.w. Anderson,"[""10.1109/visual.2001.964549""]"
A5001706587,1,66.0,0,David Feng,"[""10.1109/tvcg.2010.176""]"
A5001709267,1,1.0,0,Keith Jones,"[""10.1109/visual.1998.745345""]"
A5001722956,1,4.0,0,Daryl H. Hepting,"[""10.1109/visual.1995.485148""]"
A5001733506,1,29.0,0,Catherine Wilson,"[""10.1109/visual.1996.568105""]"
A5001741248,2,36.0,0,Mark L. Borowsky,"[""10.1109/tvcg.2015.2467911"", ""10.1109/tvcg.2016.2598587""]"
A5001741970,1,22.0,1,Ethan Brewer,"[""10.1109/tvcg.2023.3327396""]"
A5001759991,1,4.0,0,Kossi Edoh,"[""10.1109/visual.1995.485148""]"
A5001856150,1,14.0,0,A Burette,"[""10.1109/visual.2004.46""]"
A5001876683,3,131.0,0,Johannes Fuchs,"[""10.1109/tvcg.2014.2346426"", ""10.1109/tvcg.2019.2934395"", ""10.1109/tvcg.2024.3456312""]"
A5001882662,1,16.0,0,Pierre Luc Hémery,"[""10.1109/vast.2011.6102446""]"
A5001919573,1,31.0,0,U. Rist,"[""10.1109/visual.2005.1532830""]"
A5001935193,1,3.0,1,Devin Lange,"[""10.1109/tvcg.2024.3456193""]"
A5001954632,1,17.0,0,Haozhe Feng,"[""10.1109/tvcg.2022.3209391""]"
A5001959280,1,3.0,0,T. Kamps,"[""10.1109/visual.1995.480815""]"
A5001966756,6,87.0,1,David Borland,"[""10.1109/tvcg.2019.2934209"", ""10.1109/tvcg.2019.2934661"", ""10.1109/tvcg.2020.3030455"", ""10.1109/tvcg.2021.3114779"", ""10.1109/tvcg.2024.3456369"", ""10.1109/tvcg.2024.3456381""]"
A5002000124,2,17.0,0,María Luján Ganuza,"[""10.1109/tvcg.2014.2346754"", ""10.1109/tvcg.2020.3030438""]"
A5002018688,1,4.0,0,Maryam Hedayati,"[""10.1109/tvcg.2024.3456291""]"
A5002022224,1,16.0,0,Frank Elavsky,"[""10.1109/tvcg.2023.3327393""]"
A5002030068,1,21.0,0,Mei Hua Kerry Hsu,"[""10.1109/infvis.1999.801867""]"
A5002037883,1,119.0,0,Stanley Osher,"[""10.1109/visual.2002.1183766""]"
A5002041772,1,5.0,1,Dashun Wang,"[""10.1109/tvcg.2023.3327387""]"
A5002044808,1,55.0,0,John Patchett,"[""10.1109/tvcg.2015.2467411""]"
A5002108227,1,3.0,0,Eliot Feibush,"[""10.1109/visual.1999.809925""]"
A5002135895,2,113.0,2,Huixuan Xie,"[""10.1109/tvcg.2020.3030428"", ""10.1109/tvcg.2022.3209469""]"
A5002141920,3,53.0,0,Pere‐pau Vázquez,"[""10.1109/tvcg.2015.2467293"", ""10.1109/tvcg.2016.2598825"", ""10.1109/tvcg.2018.2864851""]"
A5002142835,1,355.0,0,Daniel Borkin,"[""10.1109/tvcg.2015.2467732""]"
A5002176646,2,56.0,0,Gerhard Klimeck,"[""10.1109/tvcg.2006.150"", ""10.1109/visual.2005.1532811""]"
A5002184980,1,295.0,0,Joanne Taery Kim,"[""10.1109/tvcg.2018.2865027""]"
A5002197352,1,28.0,0,A. Bogomjakov,"[""10.1109/visual.2002.1183794""]"
A5002221227,6,124.0,0,Stephen G. Eick,"[""10.1109/infvis.1995.528697"", ""10.1109/infvis.2002.1173163"", ""10.1109/vast.2006.261417"", ""10.1109/vast.2007.4388996"", ""10.1109/visual.1990.146369"", ""10.1109/visual.1993.398870""]"
A5002244507,1,271.0,0,Neeraj Krishnan,"[""10.1109/tvcg.2006.120""]"
A5002268742,1,13.0,0,Emily R. Miraldi,"[""10.1109/tvcg.2014.2346753""]"
A5002279044,2,131.0,0,Fabian Fischer,"[""10.1109/tvcg.2014.2346426"", ""10.1109/tvcg.2015.2467553""]"
A5002280174,1,61.0,0,Erich Gstrein,"[""10.1109/tvcg.2017.2744758""]"
A5002329355,1,180.0,0,Xiaohua Sun,"[""10.1109/tvcg.2012.291""]"
A5002371393,1,0.0,0,R. Popovic,"[""10.1109/visual.1992.235180""]"
A5002378541,1,0.0,0,Daniel Plakinger,"[""10.1109/tvcg.2020.3030356""]"
A5002400455,1,18.0,0,Marieke E. Ijsselsteijn,"[""10.1109/tvcg.2020.3030336""]"
A5002407766,1,87.0,0,Julian H. Krolik,"[""10.1109/tvcg.2007.70595""]"
A5002413127,1,55.0,0,Florian Ladstädter,"[""10.1109/tvcg.2008.139""]"
A5002421200,1,5.0,0,Deborah Payne,"[""10.1109/visual.2004.82""]"
A5002440759,3,13.0,0,Jingyi Shen,"[""10.1109/tvcg.2022.3209419"", ""10.1109/tvcg.2023.3327171"", ""10.1109/tvcg.2024.3456372""]"
A5002453409,1,2.0,0,David R. Nadeau,"[""10.1109/visual.2000.885741""]"
A5002472395,1,7.0,0,A. Hutanu,"[""10.1109/visual.2005.1532793""]"
A5002472436,1,32.0,0,Gabriel Ryan,"[""10.1109/tvcg.2018.2865264""]"
A5002474982,1,60.0,0,Cagatay Goncu,"[""10.1109/tvcg.2012.245""]"
A5002516811,3,92.0,0,Christian Panse,"[""10.1109/infvis.2002.1173144"", ""10.1109/infvis.2004.57"", ""10.1109/tvcg.2006.198""]"
A5002531689,1,38.0,0,Julia Eunju Nam,"[""10.1109/vast.2008.4677352""]"
A5002534636,1,136.0,0,V. Mukherjee,"[""10.1109/tvcg.2009.187""]"
A5002554286,1,155.0,0,J.a. Mcdonald,"[""10.1109/visual.1991.175794""]"
A5002562865,1,17.0,0,George Baciu,"[""10.1109/tvcg.2021.3114762""]"
A5002575061,2,13.0,0,Steve Petruzza,"[""10.1109/tvcg.2019.2934620"", ""10.1109/tvcg.2020.3030363""]"
A5002586775,1,28.0,0,Royce Wilson,"[""10.1109/infvis.1999.801859""]"
A5002625448,2,5.0,0,Siyi Lu,"[""10.1109/visual.1996.568142"", ""10.1109/visual.1996.568143""]"
A5002672249,1,39.0,0,Johannes Hausler,"[""10.1109/tvcg.2019.2934243""]"
A5002674092,1,18.0,0,Zhiyuan Zhang,"[""10.1109/tvcg.2012.186""]"
A5002685368,1,68.0,0,Raúl San Jośe Estépar,"[""10.1109/tvcg.2009.177""]"
A5002704927,1,37.0,0,Jean Sreng,"[""10.1109/tvcg.2006.189""]"
A5002755059,1,20.0,0,Jesse Fugitt,"[""10.1109/vast.2007.4388996""]"
A5002798053,1,22.0,0,Runlin Li,"[""10.1109/vast50239.2020.00013""]"
A5002806054,1,21.0,0,Wilfrid S. Kendall,"[""10.1109/tvcg.2010.192""]"
A5002806641,1,57.0,0,Aaditya G. Landge,"[""10.1109/tvcg.2012.286""]"
A5002810034,1,115.0,0,J. Gonser,"[""10.1109/visual.2002.1183757""]"
A5002832419,12,233.0,0,Raghu Machiraju,"[""10.1109/tvcg.2006.201"", ""10.1109/tvcg.2008.183"", ""10.1109/vast.2006.261451"", ""10.1109/vast.2007.4388990"", ""10.1109/visual.1997.663848"", ""10.1109/visual.1999.809873"", ""10.1109/visual.2000.885691"", ""10.1109/visual.2001.964516"", ""10.1109/visual.2001.964535"", ""10.1109/visual.2002.1183789"", ""10.1109/visual.2004.23"", ""10.1109/visual.2004.94""]"
A5002833686,2,264.0,0,Patrick Riehmann,"[""10.1109/infvis.2005.1532152"", ""10.1109/tvcg.2020.3030425""]"
A5002860804,4,145.0,1,Fabian Sperrle,"[""10.1109/tvcg.2017.2745080"", ""10.1109/tvcg.2018.2864769"", ""10.1109/tvcg.2022.3209393"", ""10.1109/vast47406.2019.8986917""]"
A5002869474,2,68.0,0,Zhicheng Yan,"[""10.1109/tvcg.2009.112"", ""10.1109/tvcg.2009.203""]"
A5002877712,2,28.0,0,Upul Obeysekare,"[""10.1109/visual.1992.235212"", ""10.1109/visual.1996.568128""]"
A5002880037,1,3.0,0,R.a. Cross,"[""10.1109/visual.1995.480791""]"
A5002899948,1,8.0,0,K.l. Pilgreen,"[""10.1109/visual.1991.175800""]"
A5002901852,1,16.0,0,Shifu Chen,"[""10.1109/tvcg.2023.3327162""]"
A5002907779,1,0.0,0,Dennis Dimov,"[""10.1109/tvcg.2021.3114866""]"
A5002914811,1,5.0,0,Zhehui Zheng,"[""10.1109/visual.1994.346328""]"
A5002938065,1,13.0,0,Shahram Shiri,"[""10.1109/visual.1994.346317""]"
A5002952964,1,10.0,0,Zhihan Jiang,"[""10.1109/tvcg.2023.3326943""]"
A5003025808,1,53.0,0,Xinsong Yang,"[""10.1109/tvcg.2016.2598472""]"
A5003031729,2,104.0,0,Bastian Rieck,"[""10.1109/tvcg.2012.248"", ""10.1109/tvcg.2017.2744321""]"
A5003045863,1,16.0,0,Vero Vanden Abeele,"[""10.1109/tvcg.2020.3030426""]"
A5003048902,3,88.0,0,Jennifer Frazier,"[""10.1109/tvcg.2012.244"", ""10.1109/tvcg.2019.2934401"", ""10.1109/tvcg.2020.3030412""]"
A5003053961,1,32.0,0,D Sessanna,"[""10.1109/visual.2001.964561""]"
A5003062993,1,134.0,0,Carol Readhead,"[""10.1109/visual.1998.745294""]"
A5003084232,1,21.0,0,Antti Oulasvirta,"[""10.1109/tvcg.2014.2346311""]"
A5003116261,4,232.0,0,Christian Partl,"[""10.1109/tvcg.2010.138"", ""10.1109/tvcg.2011.250"", ""10.1109/tvcg.2013.154"", ""10.1109/tvcg.2014.2346752""]"
A5003133680,1,26.0,0,Heungseok Park,"[""10.1109/tvcg.2020.3030380""]"
A5003138495,1,35.0,0,Eric J. Luke,"[""10.1109/visual.2002.1183758""]"
A5003147292,5,102.0,0,Stephen Kobourov,"[""10.1109/infvis.2004.49"", ""10.1109/tvcg.2014.2346422"", ""10.1109/tvcg.2020.3030373"", ""10.1109/tvcg.2020.3030475"", ""10.1109/tvcg.2023.3327402""]"
A5003148265,1,10.0,0,G.e. Lent,"[""10.1109/visual.1994.346341""]"
A5003177344,2,127.0,0,Philippas Tsigas,"[""10.1109/infvis.2003.1249025"", ""10.1109/vast.2007.4389013""]"
A5003196740,1,10.0,0,Isabel Navazo,"[""10.1109/visual.1997.663917""]"
A5003209643,1,16.0,0,T. Mihalisin,"[""10.1109/visual.1991.175796""]"
A5003226930,1,0.0,0,R. Moorhead,"[""10.1109/visual.1997.663872""]"
A5003251468,3,89.0,0,John R. Goodall,"[""10.1109/tvcg.2018.2865029"", ""10.1109/tvcg.2022.3209495"", ""10.1109/vast.2007.4388998""]"
A5003276476,1,8.0,0,Colin R. F. Monks,"[""10.1109/visual.1996.568133""]"
A5003306393,2,15.0,0,Skylar W. Wurster,"[""10.1109/tvcg.2023.3327194"", ""10.1109/tvcg.2024.3456357""]"
A5003318959,1,73.0,1,Chris Nafis,"[""10.1109/visual.1993.398902""]"
A5003335849,2,100.0,0,Thomas Seidl,"[""10.1109/vast.2012.6400488"", ""10.1109/visual.1993.398864""]"
A5003352663,1,11.0,0,Raghu Raghavan,"[""10.1109/visual.1996.567609""]"
A5003377833,8,363.0,0,Ulrik Brandes,"[""10.1109/infvis.2002.1173160"", ""10.1109/infvis.2005.1532135"", ""10.1109/tvcg.2011.169"", ""10.1109/tvcg.2012.238"", ""10.1109/tvcg.2012.250"", ""10.1109/tvcg.2016.2598919"", ""10.1109/tvcg.2018.2865049"", ""10.1109/vast.2007.4389012""]"
A5003380141,1,14.0,0,G. Lommerse,"[""10.1109/infvis.2005.1532125""]"
A5003395477,1,82.0,0,Pjotr Svetachov,"[""10.1109/tvcg.2010.157""]"
A5003406070,1,74.0,0,Riccardo Scateni,"[""10.1109/visual.1994.346308""]"
A5003410053,1,17.0,0,A. Kaufman,"[""10.1109/visual.2002.1183779""]"
A5003419563,3,252.0,0,Kelei Cao,"[""10.1109/tvcg.2017.2744938"", ""10.1109/vast.2018.8802509"", ""10.1109/vast50239.2020.00007""]"
A5003441276,1,10.0,0,Falk Schreiber,"[""10.1109/tvcg.2023.3327402""]"
A5003447205,1,61.0,0,Jens Gerken,"[""10.1109/tvcg.2006.187""]"
A5003455159,1,132.0,0,Edwin Puttmann,"[""10.1109/tvcg.2013.186""]"
A5003458777,1,248.0,0,Eric Lamar,"[""10.1109/visual.1999.809908""]"
A5003461571,1,2.0,0,Alberto Jaspe Villanueva,"[""10.1109/tvcg.2022.3209439""]"
A5003464394,1,22.0,0,Amira Solomovici,"[""10.1109/visual.1996.567812""]"
A5003476748,5,132.0,2,Michael Krone,"[""10.1109/tvcg.2009.157"", ""10.1109/tvcg.2016.2598824"", ""10.1109/tvcg.2023.3326523"", ""10.1109/tvcg.2023.3327396"", ""10.1109/tvcg.2023.3327402""]"
A5003490445,1,53.0,0,Michal Červeňanský,"[""10.1109/visual.2004.104""]"
A5003537992,1,4.0,0,S.c. Loken,"[""10.1109/visual.1991.175834""]"
A5003582509,1,59.0,0,Xiaobo Luo,"[""10.1109/tvcg.2019.2934655""]"
A5003584200,30,1752.0,4,Claudio Silva,"[""10.1109/scivis.2015.7429486"", ""10.1109/tvcg.2006.149"", ""10.1109/tvcg.2006.165"", ""10.1109/tvcg.2006.171"", ""10.1109/tvcg.2007.70584"", ""10.1109/tvcg.2008.160"", ""10.1109/tvcg.2010.170"", ""10.1109/tvcg.2010.185"", ""10.1109/tvcg.2010.207"", ""10.1109/tvcg.2013.226"", ""10.1109/tvcg.2014.2346449"", ""10.1109/tvcg.2014.2346755"", ""10.1109/tvcg.2015.2467592"", ""10.1109/tvcg.2016.2598497"", ""10.1109/tvcg.2016.2598585"", ""10.1109/tvcg.2017.2743980"", ""10.1109/tvcg.2019.2934259"", ""10.1109/tvcg.2019.2934280"", ""10.1109/tvcg.2019.2934668"", ""10.1109/tvcg.2020.3030333"", ""10.1109/tvcg.2020.3030361"", ""10.1109/tvcg.2022.3209489"", ""10.1109/tvcg.2023.3327396"", ""10.1109/tvcg.2024.3456365"", ""10.1109/tvcg.2024.3456388"", ""10.1109/vast.2014.7042478"", ""10.1109/vast.2015.7347624"", ""10.1109/vast.2015.7347636"", ""10.1109/visual.1996.568133"", ""10.1109/visual.1999.809870""]"
A5003606398,2,237.0,0,Thomas Nocke,"[""10.1109/infvis.2004.2"", ""10.1109/tvcg.2013.120""]"
A5003609388,1,26.0,0,Yasushi Yamaguchi,"[""10.1109/visual.1996.568123""]"
A5003612099,1,19.0,0,Sonia Lasher‐trapp,"[""10.1109/tvcg.2006.117""]"
A5003654893,1,136.0,0,Niels Willems,"[""10.1109/tvcg.2011.181""]"
A5003662421,1,36.0,0,Xin Zhao,"[""10.1109/tvcg.2022.3209423""]"
A5003684910,1,6.0,0,Kristin Potter,"[""10.1109/tvcg.2007.70572""]"
A5003693498,1,8.0,0,David Bednář,"[""10.1109/tvcg.2022.3209411""]"
A5003702717,1,93.0,0,Tera Marie Green,"[""10.1109/vast.2008.4677361""]"
A5003711050,1,26.0,0,Jouke Dijkstra,"[""10.1109/tvcg.2010.134""]"
A5003720256,1,38.0,1,Joseph Budin,"[""10.1109/tvcg.2019.2934256""]"
A5003774245,1,141.0,0,Giovane R. Kuhn,"[""10.1109/tvcg.2008.112""]"
A5003817684,2,103.0,0,Alberto Sánchez,"[""10.1109/tvcg.2014.2346258"", ""10.1109/tvcg.2015.2467324""]"
A5003828556,1,12.0,1,Sonja Thoma,"[""10.1109/tvcg.2023.3326917""]"
A5003854328,3,444.0,0,Diansheng Guo,"[""10.1109/infvis.2003.1249006"", ""10.1109/tvcg.2009.143"", ""10.1109/tvcg.2014.2346271""]"
A5003876945,1,55.0,0,Karen Duca,"[""10.1109/infvis.2004.5""]"
A5003884612,1,18.0,0,Dominique Sandner,"[""10.1109/visual.2001.964555""]"
A5003904417,2,48.0,0,N.a. Svakhine,"[""10.1109/tvcg.2006.117"", ""10.1109/visual.2005.1532858""]"
A5003908398,2,33.0,0,Michael Halle,"[""10.1109/visual.2003.1250395"", ""10.1109/visual.2003.1250424""]"
A5003908445,3,69.0,0,Haeyong Chung,"[""10.1109/vast.2010.5652932"", ""10.1109/vast.2015.7347628"", ""10.1109/vast.2017.8585484""]"
A5003934314,2,98.0,0,Wei Hong,"[""10.1109/tvcg.2006.112"", ""10.1109/visual.2004.27""]"
A5003970839,2,56.0,0,Bingru Lin,"[""10.1109/tvcg.2019.2934208"", ""10.1109/tvcg.2019.2934800""]"
A5003975427,1,42.0,0,Ting Chuen Pong,"[""10.1109/tvcg.2019.2934275""]"
A5003981917,1,86.0,1,Gary K.l. Tam,"[""10.1109/tvcg.2016.2598829""]"
A5003986384,1,20.0,0,Neta Sokolovsky,"[""10.1109/visual.2001.964534""]"
A5003995263,1,6.0,0,Yukun Ren,"[""10.1109/tvcg.2022.3209463""]"
A5004002416,1,63.0,0,Albert Amor Amorós,"[""10.1109/vast.2017.8585498""]"
A5004036087,2,7.0,0,Ran Cheng,"[""10.1109/tvcg.2023.3326921"", ""10.1109/tvcg.2024.3456142""]"
A5004042863,1,44.0,0,Bernd Girod,"[""10.1109/visual.1996.567595""]"
A5004054174,1,95.0,0,Ian Crandell,"[""10.1109/tvcg.2017.2745258""]"
A5004071301,1,56.0,0,Harshit Mehrotra,"[""10.1109/tvcg.2013.209""]"
A5004101791,1,6.0,0,S. Crewel,"[""10.1109/visual.2002.1183823""]"
A5004109044,2,20.0,0,Nils Lichtenberg,"[""10.1109/tvcg.2019.2934337"", ""10.1109/tvcg.2023.3326523""]"
A5004156285,1,9.0,0,T.k. Dey,"[""10.1109/visual.2001.964497""]"
A5004184559,2,15.0,0,Tianyu Xiong,"[""10.1109/tvcg.2023.3327194"", ""10.1109/tvcg.2024.3456357""]"
A5004194238,8,376.0,0,Dinesh Manocha,"[""10.1109/tvcg.2007.70567"", ""10.1109/tvcg.2008.111"", ""10.1109/visual.1997.663908"", ""10.1109/visual.1998.745313"", ""10.1109/visual.2002.1183759"", ""10.1109/visual.2003.1250360"", ""10.1109/visual.2003.1250368"", ""10.1109/visual.2004.86""]"
A5004210323,1,24.0,0,Ryan Hafen,"[""10.1109/vast.2008.4677354""]"
A5004215313,1,25.0,0,Allan Rocha,"[""10.1109/tvcg.2016.2598866""]"
A5004224909,1,105.0,0,Olga Sorkine,"[""10.1109/visual.2002.1183795""]"
A5004225142,2,100.0,0,Tongshuang Wu,"[""10.1109/tvcg.2016.2598465"", ""10.1109/tvcg.2022.3209357""]"
A5004232884,1,18.0,0,Antonios Somarakis,"[""10.1109/tvcg.2020.3030336""]"
A5004271027,1,7.0,0,Hongtao Hao,"[""10.1109/tvcg.2022.3209422""]"
A5004273534,1,4.0,0,Alfred Hough,"[""10.1109/visual.1992.235209""]"
A5004280362,1,36.0,0,Yunhao Xing,"[""10.1109/tvcg.2020.3030346""]"
A5004299683,2,22.0,1,Chloe Mortenson,"[""10.1109/tvcg.2023.3327356"", ""10.1109/tvcg.2024.3456366""]"
A5004303224,1,22.0,0,Artem Konev,"[""10.1109/tvcg.2014.2346930""]"
A5004310068,1,86.0,0,Paul Johns,"[""10.1109/tvcg.2012.275""]"
A5004344374,1,4.0,0,Praveen Thiagarajan,"[""10.1109/infvis.2002.1173154""]"
A5004344524,2,65.0,0,Dominique Brodbeck,"[""10.1109/infvis.1997.636789"", ""10.1109/infvis.2003.1249026""]"
A5004363700,1,3.0,0,Mark Robinson,"[""10.1109/visual.2004.121""]"
A5004405532,1,17.0,0,J. Croall,"[""10.1109/infvis.1995.528696""]"
A5004414408,1,0.0,0,H. Drevermann,"[""10.1109/visual.1993.398898""]"
A5004428276,1,7.0,0,Bingchang Chen,"[""10.1109/tvcg.2023.3327200""]"
A5004431926,1,14.0,0,R.m. Taylor,"[""10.1109/visual.2004.46""]"
A5004436161,1,12.0,0,J. Kaba,"[""10.1109/visual.1992.235189""]"
A5004449168,1,60.0,0,Jeff Beddow,"[""10.1109/visual.1990.146387""]"
A5004452139,2,134.0,1,Alexander Kachkaev,"[""10.1109/tvcg.2013.145"", ""10.1109/tvcg.2018.2864836""]"
A5004467381,1,11.0,1,Jiachen Zhuo,"[""10.1109/tvcg.2014.2346411""]"
A5004480742,4,375.0,1,Thomas Mühlbacher,"[""10.1109/tvcg.2013.125"", ""10.1109/tvcg.2014.2346578"", ""10.1109/tvcg.2016.2598592"", ""10.1109/tvcg.2017.2745158""]"
