author_id,papers,citations,awards,author_name
A5009373644,1,303.0,0,Robert Turko
A5009374413,1,35.0,0,Frédéric Vernier
A5009378018,1,57.0,0,G. D. Telles
A5009460413,41,2229.0,4,Valerio Pascucci
A5009473523,1,31.0,0,Ondřej Strnad
A5009491631,1,36.0,0,Shiry Ginosar
A5009516408,2,88.0,0,Ralf P. Botchen
A5009524646,1,134.0,0,Walter F. Stewart
A5009538779,1,4.0,0,J.e. Van Der Heyden
A5009542542,1,353.0,1,Prasenjit Mitra
A5009543696,8,1097.0,0,Maxime Cordeil
A5009565764,1,32.0,0,Benedikt Stehno
A5009566240,1,2.0,0,V.i. Matvienko
A5009607521,1,31.0,0,Hugo Buddelmeijer
A5009611685,16,499.0,2,Penny Rheingans
A5009627681,1,34.0,0,Stephen G. Turney
A5009646771,1,5.0,0,K. Fujimura
A5009707049,1,2.0,0,Florian Mannuß
A5009735497,4,25.0,0,Michael Bailey
A5009760836,1,28.0,0,Alexander Bendeck
A5009763002,7,117.0,0,Leilani Battle
A5009763506,2,53.0,0,Markus Glatter
A5009764187,1,4.0,0,Julius Rauscher
A5009764298,1,18.0,0,Ria Chawla
A5009771339,7,185.0,0,Katherine E. Isaacs
A5009806341,1,110.0,0,Sean A. Mckenna
A5009809523,1,134.0,1,M.b. Burks
A5009842222,1,3.0,0,Patrick Shriwise
A5009853527,1,23.0,0,D. Kao
A5009855429,1,9.0,0,Wulue Zhao
A5009889779,1,8.0,0,Sabine Bauer
A5009902744,1,55.0,0,Erik Reinhard
A5009912040,2,109.0,0,Lifeng Zhu
A5009919848,1,14.0,0,Benoît Frénay‬
A5009949914,2,52.0,0,Michail Schwab
A5009957887,4,49.0,1,Ryan A. Rossi
A5009963118,1,97.0,0,Andrew Wood
A5009969946,1,1.0,0,E. P. Szuszczewicz
A5009984879,1,57.0,0,A. Gregory
A5010015110,1,5.0,0,B. Yamrom
A5010043767,1,115.0,0,Andreas Thom
A5010051306,1,32.0,0,Hyungsuk Choi
A5010061027,4,657.0,0,Zuchao Wang
A5010090402,1,20.0,0,David Trimm
A5010119044,8,805.0,1,Steven M. Drucker
A5010124882,1,20.0,0,Marcel Gavriliu
A5010136069,1,39.0,0,R. Matt Steele
A5010157704,10,1401.0,2,Danyel Fisher
A5010193332,2,396.0,2,Han‐seung Lee
A5010219139,1,19.0,0,Jamal Alsakran
A5010224263,1,106.0,0,Rony Goldenthal
A5010234110,1,19.0,0,Sandro Santagata
A5010238198,24,1329.0,5,Johanna Beyer
A5010240403,1,44.0,0,Shuang‐hua Yang
A5010258270,1,8.0,0,David N. Bailey
A5010266335,1,6.0,0,Shaghayegh Esmaeili
A5010284870,1,2.0,0,R. H. Wolfe
A5010322498,1,19.0,0,Jan-erik Stange
A5010426520,1,32.0,0,Zhong Su
A5010430831,1,31.0,0,Fabiano Petronetto
A5010436269,2,231.0,0,Krzysztof Z. Gajos
A5010441587,7,200.0,0,Minfeng Zhu
A5010444353,5,489.0,0,Min Lü
A5010463964,1,43.0,0,Jacheng Pan
A5010474784,1,85.0,0,Jurim Lee
A5010499463,7,391.0,0,Emily Wall
A5010524733,1,89.0,0,Xin Zhao
A5010544735,1,16.0,0,Dachywan Wu
A5010562544,1,75.0,0,Michel F. Sanner
A5010594519,1,39.0,0,Stefania Forlini
A5010595292,1,18.0,0,James H. Garrett
A5010596785,4,135.0,0,Christopher Andrews
A5010597978,1,34.0,0,Oliver Hahn
A5010642469,1,8.0,0,S.m. Legensky
A5010660324,9,547.0,0,Yun Jang
A5010665785,1,66.0,0,P. Thomas Fletcher
A5010678395,3,615.0,0,Jibonananda Sanyal
A5010714340,12,427.0,0,Baoquan Chen
A5010754981,2,166.0,0,Matthew Ward
A5010767648,1,8.0,0,Wenshuo Zhao
A5010769398,2,94.0,1,Cydney Nielsen
A5010779666,5,223.0,0,Stefan Guthe
A5010833582,1,46.0,0,Paolo Angelelli
A5010847113,4,77.0,0,Po-ming Law
A5010866431,1,5.0,0,Venkatesh Sivaraman
A5010867366,1,173.0,0,Chong Zhang
A5010917418,1,29.0,0,M. Tuceryan
A5010928934,4,94.0,0,Michael E. Papka
A5010940488,2,172.0,1,Peter Shirley
A5010950688,1,0.0,0,Siddharth Garg
A5010985446,1,55.0,0,Wewnen Dou
A5010986405,1,14.0,1,David Spretke
A5011020333,1,39.0,0,Steven Feiner
A5011021659,1,53.0,0,Bridget Cogley
A5011023724,2,94.0,0,Maxim Lazarov
A5011059989,3,266.0,0,Martin Eisemann
A5011131671,1,6.0,0,P.c. Chen
A5011153238,1,22.0,0,Janko Dietzsch
A5011189567,2,35.0,0,Paula Kayongo
A5011218802,3,118.0,0,B. Lucas
A5011218910,1,3.0,0,Michael Middleton
A5011229394,1,5.0,0,D. Zorin
A5011244935,1,29.0,0,Shenyu Xu
A5011292436,2,1007.0,0,Zoya Bylinskii
A5011301258,2,6.0,0,Laura Garrison
A5011301944,1,32.0,0,Donald Bertucci
A5011328209,2,38.0,0,Parris K. Egbert
A5011332155,1,22.0,0,Y. Maeda
A5011411344,1,3.0,0,Mara Solen
A5011415375,1,7.0,0,Daniel Glaser
A5011416152,1,134.0,0,Matthew J. Avalos
A5011424640,12,607.0,1,Luís Gustavo Nonato
A5011441880,1,55.0,1,Arthur G. Erdman
A5011504177,1,14.0,0,Zhongyu Wei
A5011513930,1,22.0,0,John Wilkins
A5011528639,3,735.0,1,Geoffrey Ellis
A5011539959,2,78.0,0,Guo‐shi Li
A5011547603,1,5.0,0,J. Aller
A5011581508,3,220.0,0,David Auber
A5011596114,1,16.0,0,Fedor Korsakov
A5011629374,3,186.0,0,Xiao Ling
A5011709769,2,82.0,0,Henry Völzke
A5011715822,1,3.0,0,Rae Kyoung Lee
A5011744375,2,96.0,0,Xuanwu Yue
A5011769177,1,5.0,0,J.j. Loomis
A5011771355,1,15.0,0,Ivo L. Hofacker
A5011783203,1,13.0,0,Amel Guetat
A5011813023,2,666.0,0,Jiaxin Shi
A5011823353,3,60.0,2,Nicole Sultanum
A5011864657,1,77.0,0,Graham Dove
A5011884271,1,51.0,0,Daniel Luiz De Mattos Nascimento
A5011893561,1,2.0,0,Tony Stone
A5011902450,1,28.0,0,Andrea G. Parker
A5011903650,1,15.0,0,Mario Valle
A5011911621,1,4.0,0,L.r. Seidenberg
A5011918131,1,5.0,0,Lexing Ying
A5011928259,4,188.0,0,Evan M. Peck
A5011933741,1,11.0,0,Elizabeth Hetzler
A5011941798,14,477.0,2,Filip Sadlo
A5011942943,1,11.0,1,S. Sandra Bae
A5011950091,1,1.0,0,J. Cribb
A5011962842,1,2.0,0,Amani Ageeli
A5011973325,1,6.0,0,Wendy S. Koegler
A5011976234,1,7.0,0,Kyoko Nakamura
A5011981456,2,41.0,1,Doris Kosminsky
A5011999265,1,39.0,0,Yuqun Chen
A5012088773,3,50.0,1,Derya Akbaba
A5012099276,1,26.0,0,Martin Baiker
A5012111319,1,72.0,0,Eser Kandogan
A5012113499,5,144.0,1,Michael Brudno
A5012116917,2,66.0,0,Andreas Hubeli
A5012133571,1,3.0,0,C.b. Cox
A5012139872,2,78.0,0,G. Geier
A5012157105,3,124.0,0,Zhuochen Jin
A5012158528,3,154.0,0,Sriram Karthik Badam
A5012160486,1,2.0,0,Wendell Wiggins
A5012164072,1,25.0,0,Vedran Sabol
A5012213317,1,6.0,0,E.o. Belcher
A5012244017,2,60.0,0,Ryan Eccles
A5012255877,3,110.0,0,Patrick Mccormick
A5012263767,1,6.0,0,Ron Kikinis
A5012288548,3,101.0,0,Allen R. Sanderson
A5012329609,2,356.0,0,Mihael Ankerst
A5012330510,2,15.0,0,D.c. Banks
A5012353622,1,2.0,0,Martin Wikelski
A5012354207,1,193.0,0,Shaozu Cao
A5012360690,1,10.0,0,Patricia F Anderson
A5012378616,2,15.0,0,Oliver Rübel
A5012381843,1,5.0,1,Muqiao Yang
A5012387700,2,131.0,0,Jun Wang
A5012388103,12,405.0,1,Jinwook Seo
A5012397920,1,1.0,0,Anthony Hamins
A5012446017,1,68.0,0,Robert A. Bridges
A5012448546,1,4.0,0,Manisa Baker
A5012497033,1,12.0,0,L. Carter
A5012530562,1,15.0,0,Robin Skånberg
A5012542741,2,25.0,0,Clifford A. Shaffer
A5012542802,2,41.0,0,Harry Yeh
A5012553015,1,26.0,0,Yoonsoo Nam
A5012557712,1,14.0,0,Robert A. Weinberg
A5012561411,25,2326.0,3,Sheelagh Carpendale
A5012627445,1,10.0,0,Chris Pelkie
A5012627865,1,79.0,0,Laura Raya
A5012636375,1,62.0,0,Simone Kriglstein
A5012651524,1,21.0,0,Luc P. Beaudoin
A5012666938,1,119.0,1,Audrey S. Wang
A5012693590,5,118.0,1,Daniel Baum
A5012732932,2,26.0,1,Bea Steers
A5012750622,1,22.0,0,Jim Durbin
A5012753546,1,5.0,0,T. Munzner
A5012758909,1,67.0,0,Hyejin Im
A5012766006,1,20.0,0,Stefanie Schmid
A5012766796,1,3.0,0,R. Haynes
A5012782091,1,14.0,0,Thomas Kirste
A5012785854,1,69.0,0,Florian Morr
A5012788427,1,103.0,0,Simon Schubiger
A5012797594,1,48.0,0,Andreas Mathisen
A5012845744,1,19.0,0,Boyd Kenkhuis
A5012847693,1,36.0,0,Adam P. Summers
A5012856150,1,69.0,0,Theo Van Walsum
A5012919545,1,26.0,0,G. Schussman
A5012944737,1,1.0,1,John Hooker
A5012950750,1,4.0,0,G. Welch
A5012964681,3,118.0,0,Michael Böttinger
A5012980226,1,21.0,0,Niranjan Damera-venkata
A5012986137,1,109.0,0,Sebastian Koch
A5012994943,1,30.0,0,Ke Wu
A5013002615,1,2.0,0,Sanjin Rados
A5013005123,1,2.0,0,A. Kaufman
A5013009875,2,113.0,0,Vivek Kumar Verma
A5013043483,1,12.0,0,Huan He
A5013054287,1,107.0,0,Chi-bin Chien
A5013055435,2,38.0,0,Àlvar Vinacua
A5013062610,1,14.0,0,M.f. Cohen
A5013064867,1,9.0,0,Riley Hughes
A5013065278,1,123.0,0,Andrés Monroy‐hernández
A5013067496,1,0.0,0,V. Interrante
A5013074014,1,61.0,0,Patrick Houthuizen
A5013075379,1,8.0,0,Jianing Hao
A5013101044,4,253.0,0,Florian Ferstl
A5013103130,1,46.0,0,Christina K. Yung
A5013104516,1,62.0,0,Madelaine Boyd
A5013118329,1,4.0,0,Hongan Wang
A5013135203,2,170.0,0,Vivek Srikumar
A5013174025,1,23.0,0,Mark Wallace
A5013179348,1,23.0,0,C. Aragon
A5013181392,3,162.0,0,Sarah H. Creem-regehr
A5013198735,1,95.0,0,Qingguang Cui
A5013207939,1,27.0,0,Rika Furuhata
A5013216735,1,82.0,0,Amir H. Meghdadi
A5013218669,1,168.0,0,Jefferson Amstutz
A5013243312,4,173.0,0,Peter Michael Bak
A5013253784,1,42.0,0,Doris Jung‐lin Lee
A5013259507,1,32.0,0,David Williams
A5013294330,2,66.0,0,Pascal Goffin
A5013335258,1,71.0,0,Hayeong Song
A5013352966,2,220.0,1,Creon Levit
A5013387781,1,5.0,0,D. Gubler
A5013417550,1,24.0,0,Wilfrid Lefer
A5013422789,1,30.0,0,István Kókai
A5013424156,1,28.0,0,Luoxuan Weng
A5013448896,1,16.0,0,Jeffrey Ho
A5013458161,1,34.0,0,Janet Wiles
A5013460936,8,298.0,0,Christopher G. Healey
A5013491656,1,0.0,0,K.w. Johnson
A5013518229,1,20.0,0,Ratul Mahajan
A5013533653,1,18.0,0,Pascal Poncelet
A5013546425,6,372.0,0,Roberto Scopigno
A5013569934,2,39.0,0,Frank Michel
A5013608601,1,42.0,0,Aditya Parameswaran
A5013629437,2,76.0,0,B. Green
A5013644294,1,2.0,0,António M. Baptista
A5013670125,1,180.0,0,David Lazer
A5013719632,1,39.0,0,Di Yang
A5013723403,1,15.0,0,Ying Mao
A5013740450,1,17.0,0,Wei-hsien Hsu
A5013743493,1,30.0,0,Ran Zhou
A5013752660,2,105.0,1,Lincan Zou
A5013779026,2,96.0,0,Stephen Rudolph
A5013797659,1,75.0,0,Bram C.m. Cappers
A5013842628,2,44.0,0,Rolf Westerteiger
A5013856888,5,127.0,0,Marco Agus
A5013857042,3,243.0,1,David M. Weinstein
A5013860502,1,6.0,0,Alisa Neeman
A5013863229,3,201.0,0,Jing Wu
A5013873009,1,98.0,0,Franziska Sauka
A5013887755,1,14.0,0,Alexander Soen
A5013890093,1,16.0,0,J. Dastur
A5013892799,2,35.0,0,Ruizhen Hu
A5013911086,1,0.0,0,Gabriela Morgenshtern
A5013922391,1,6.0,0,Scott Wehrwein
A5013945827,1,13.0,0,Michael Gessat
A5013950108,1,89.0,0,Felix Ritter
A5013952808,1,37.0,0,Shusen Liu
A5013989913,1,19.0,0,Evangelos Milios
A5014009990,5,291.0,1,Zhiguang Zhou
A5014012890,1,22.0,0,Tiago Etiene
A5014019199,1,18.0,0,Moataz Abdelaal
A5014023970,1,3.0,0,Thibaud Porphyre
A5014032522,2,50.0,0,Johannes Weissenböck
A5014041753,2,20.0,0,Christian Schulte Zu Berge
A5014054165,1,50.0,0,John B. Thurmond
A5014057564,1,10.0,0,Antonio Fernández Anta
A5014079156,2,190.0,0,Matthias Zwicker
A5014118071,1,6.0,0,Connor Guerin
A5014124844,1,1.0,0,D. Cox
A5014134530,1,1.0,0,Kamran Eftekhari Shahroudi
A5014138072,2,83.0,0,Alexander Wolff
A5014140709,1,32.0,0,Suizi Huang
A5014146578,1,43.0,0,Patrick Hertzog
A5014221694,3,110.0,1,Jiayi Xu
A5014239595,1,14.0,0,Ruwen Schnabel
A5014254930,1,27.0,0,Vincent Van Unen
A5014319412,2,62.0,0,Yi Gu
A5014325236,1,46.0,0,Jina Huh
A5014363196,1,42.0,0,Graeme Gange
A5014375244,1,12.0,0,Henning Wachsmuth
A5014429725,1,5.0,0,H. Ishikawa
A5014451969,1,8.0,0,Jiřı́ Bittner
A5014495113,1,42.0,0,Richard Brath
A5014529529,1,1.0,0,Jie Zheng
A5014571315,1,2.0,0,J.m. Favre
A5014594342,2,111.0,1,Markus Steinberger
A5014603089,2,4.0,0,Jen Rogers
A5014622702,2,6.0,0,D.r. Nadeau
A5014635198,3,82.0,1,Rita Sevastjanova
A5014638681,2,58.0,0,Jonathan Lazar
A5014650495,1,76.0,0,Haralambos Marmanis
A5014662947,3,300.0,0,Furu Wei
A5014670663,1,5.0,1,Pratheeksha Nair
A5014675864,2,11.0,1,Carolina Veiga
A5014697729,1,15.0,0,J.l.d. Comba
A5014732659,1,8.0,0,A. Stewart Fotheringham
A5014744525,1,4.0,0,K. Inkpen
A5014747010,1,93.0,0,Gaurav Garg
A5014750090,1,11.0,0,Katie B. Mullins
A5014770241,1,303.0,0,Johannes Behr
A5014773555,1,21.0,0,Emden R. Gansner
A5014783020,1,11.0,0,Agma J. M. Traina
A5014829491,1,9.0,0,Dietmar Offenhuber
A5014858614,2,3.0,0,David Dobkin
A5014886957,1,136.0,0,M. F. Smith
A5014887248,1,31.0,0,S. C. Trager
A5014889758,6,406.0,0,Henry Fuchs
A5014894873,1,80.0,0,Zhile Ren
A5014905815,1,31.0,0,Ruwayda Alharbi
A5014935641,1,59.0,0,Laura Fernández-robles
A5014971963,1,17.0,0,Dmitry Karpeyev
A5015012334,1,118.0,0,Leslie M. Blaha
A5015037960,1,9.0,0,Jordan Matelsky
A5015120030,1,1.0,0,Luke J. Harmon
A5015121983,1,2.0,1,Yamei Tu
A5015182248,8,449.0,1,Tatiana Von Landesberger
A5015186378,4,55.0,0,Andrew Wentzel
A5015247862,1,46.0,0,Yedendra Shrinivasan
A5015247956,1,11.0,0,Joseph S. B. Mitchell
A5015267493,1,278.0,0,Alexandre X. Falcão
A5015271163,4,94.0,1,Aidong Lu
A5015338144,1,11.0,0,Zhilan Zhou
A5015367289,2,120.0,1,Saiful Khan
A5015376703,2,42.0,0,Ketan Mehta
A5015384117,2,52.0,0,Tiffany Wun
A5015413510,1,4.0,0,F. Dubuffet
A5015444670,1,103.0,0,Raj Shekhar
A5015449928,1,24.0,0,Alexandra Landsberg
A5015466527,1,14.0,0,D. Bürkle
A5015483503,1,14.0,0,Michael Terry
A5015496910,1,134.0,1,A.j. Kolojechick
A5015510100,1,6.0,0,Wyatt Ayers
A5015512418,1,12.0,0,C. Carner
A5015516607,5,394.0,0,Leland Wilkinson
A5015520753,1,17.0,0,M. Brill
A5015538446,1,4.0,0,H. Fuchs
A5015603155,1,68.0,0,Vinay Siddavanahalli
A5015615908,5,220.0,0,Kasper Hornbæk
A5015620637,1,43.0,0,E. Delahaye
A5015622039,2,53.0,0,Christoph Lürig
A5015625058,1,16.0,0,Guodao Sun
A5015653458,1,47.0,0,Rupayan Neogy
A5015678021,2,163.0,1,Günter Blöschl
A5015703834,2,68.0,0,Zi’ang Ding
A5015726919,1,31.0,0,Michael H. F. Wilkinson
A5015727314,1,12.0,0,H.-p. Kriegel
A5015732156,1,1.0,0,Timothy W. Simpson
A5015732185,2,72.0,0,Michael Steptoe
A5015755413,1,296.0,0,Minje Choi
A5015771328,1,158.0,0,Philipp Zimmermann
A5015798012,1,53.0,0,Nadia Magnenat‐thalmann
A5015821420,1,0.0,0,Matěj Lang
A5015832535,2,100.0,0,Mikkel R. Jakobsen
A5015858944,1,52.0,0,Sebastian Ley
A5015864290,1,28.0,0,P. Schroder
A5015877702,1,12.0,0,Ethan R. Deyle
A5015899741,1,4.0,0,Yuhan Guo
A5015919547,1,15.0,0,John Rhoades
A5015951381,2,111.0,0,Hank Childs
A5015989769,1,9.0,0,Valentin Zobel
A5016031646,1,78.0,0,Bobo Nick
A5016032832,1,28.0,0,Jinson Zhang
A5016043799,1,28.0,0,Tingkai Sha
A5016047550,1,8.0,0,Ronald M. Summers
A5016056652,1,22.0,0,I. Fujishiro
A5016072766,2,101.0,0,Brian Salomon
A5016076717,18,490.0,0,Alex Pang
A5016079677,1,7.0,0,Raanan Fattal
A5016104736,2,33.0,0,Peter F. Stadler
A5016122563,2,69.0,0,Mathieu Le Muzic
A5016139323,3,52.0,0,David Saffo
A5016157345,1,21.0,0,Zeki Melek
A5016175339,2,211.0,1,Hadley Wickham
A5016181027,1,24.0,0,N. Green
A5016192055,2,12.0,0,Chuan‐kai Yang
A5016219620,25,1364.0,1,Tobias Schreck
A5016227452,1,74.0,0,Michael Ogawa
A5016232764,1,45.0,0,B. Becker
A5016294821,1,6.0,0,Wieland Reich
A5016295654,5,599.0,1,Michael Burch
A5016317828,1,11.0,0,G. Cybenko
A5016365293,3,122.0,0,Benjamin Watson
A5016367054,2,111.0,0,C. Ledergerber
A5016367490,1,1.0,0,Phillip A. Morin
A5016378470,2,5.0,0,Baba C. Vemuri
A5016394531,1,117.0,0,Angela Boltman
A5016449842,1,50.0,0,Andrew Poon
A5016455363,1,15.0,0,Galileo Namata
A5016460032,1,19.0,0,Yeting Xu
A5016462932,1,630.0,1,M. Pottier
A5016480053,6,242.0,0,Issei Fujishiro
A5016509863,1,34.0,0,G.e. Rosario
A5016520165,1,31.0,0,Maximilian T. Fischer
A5016528107,1,60.0,0,Daniel M. Russell
A5016547705,1,1.0,0,Leo Joskowicz
A5016549965,1,7.0,0,Mel Krokos
A5016567178,2,142.0,0,Alfred Kobsa
A5016568940,1,0.0,0,F.d. Fracchia
A5016584097,2,18.0,0,P. Rheingans
A5016598778,1,1.0,0,L.w. Anacker
A5016650559,1,195.0,1,Ed Huai-hsin
A5016665254,2,20.0,0,Maximilian Baust
A5016672931,1,32.0,0,Gregory J. Wiet
A5016674253,4,58.0,1,Laurent Lessard
A5016698200,1,4.0,0,Frank A. Drews
A5016701444,2,43.0,0,John Biddiscombe
A5016709443,1,7.0,0,J. Shade
A5016743303,1,4.0,0,Gianne Derks
A5016774281,1,29.0,0,Pier Francesco Cortese
A5016819583,1,26.0,0,Haijun Xia
A5016840348,1,8.0,0,Bhavana Doppalapudi
A5016877550,1,18.0,0,Youcheng Gong
A5016894020,1,26.0,0,Christopher Decoro
A5016908856,2,15.0,0,Shih-hsuan Hung
A5016920518,1,82.0,0,Anna Gogolou
A5016923244,1,1.0,1,Brianne E. Sherman
A5016930939,1,296.0,0,Youngbin Kim
A5016943819,1,3.0,0,Yong Zhou
A5016945493,1,19.0,0,Megan L. Burger
A5016988098,1,63.0,0,Joshua Levenberg
A5017012925,1,6.0,0,O.m. Smedstad
A5017016970,1,21.0,0,David Scarlatti
A5017027670,1,4.0,0,R.b. Jerard
A5017036530,2,36.0,0,S. T. Bryson
A5017066674,1,27.0,1,David Bauer
A5017066840,1,10.0,0,Anna Puig
A5017126919,1,9.0,0,Nadine Dräger
A5017132521,1,42.0,0,R. B. Truscott
A5017149822,1,26.0,0,Joel Dearden
A5017152441,2,30.0,0,Markus Meißner
A5017167333,2,47.0,0,Max Hermann
A5017170930,1,54.0,0,Andrej Cedilnik
A5017173519,1,10.0,0,Stefan P. Feyer
A5017174269,1,5.0,0,Steven Kubica
A5017178896,1,11.0,0,Eihachiro Nakamae
A5017206270,1,8.0,0,D. Schissel
A5017215443,1,5.0,0,R.k. Batra
A5017215452,1,32.0,0,Shade T. Shutters
A5017294111,1,12.0,0,Sam Adé Jacobs
A5017310929,1,84.0,0,Kay Hamacherk
A5017345680,1,15.0,0,N.l. Max
A5017357094,1,16.0,0,John V. Carlis
A5017415898,4,242.0,0,Marcel Hlawatsch
A5017435387,1,53.0,0,Z. Wang
A5017439447,1,27.0,0,Joseph A. Cottam
A5017444173,2,155.0,0,Laura E. Matzen
A5017451873,1,3.0,0,Patricia A. Ganea
A5017456911,1,645.0,0,Phillip Isola
A5017460095,1,15.0,0,Tonya L. Smith‐jackson
A5017463743,1,40.0,0,Alexander P. Auchus
A5017495525,2,107.0,0,Tim Hewson
A5017504840,1,58.0,0,Shankar Krishnan
A5017511409,1,35.0,0,Derek Stephens
A5017533592,1,6.0,0,M. Hannemann
A5017539699,1,61.0,1,İnanç Birol
A5017540283,1,4.0,0,H. Pfister
A5017550751,1,1.0,0,N.d. Gershon
A5017564609,2,47.0,0,Gregory D. Abowd
A5017588199,1,105.0,0,D. Haug
A5017590724,1,37.0,0,Marc Treib
A5017619650,1,6.0,0,Jeff M. Phillips
A5017629509,2,187.0,0,Fan-yin Tzeng
A5017634387,1,15.0,0,Julie Heiser
A5017670865,3,140.0,0,Harald Reiterer
A5017673553,1,32.0,0,Lawrence T. Glickman
A5017694658,1,39.0,0,Tariq Yousef
A5017707755,1,10.0,0,Jungbluth Sean
A5017735217,1,58.0,0,Leon Sering
A5017744726,1,173.0,0,Ivo Große
A5017797808,1,14.0,0,Amen Zwa
A5017798547,1,6.0,0,H. Van Den Bosch
A5017813001,1,2.0,0,Jane Troutner
A5017833996,1,121.0,0,Seth G. Walker
A5017854609,7,318.0,1,Aditi Majumder
A5017860345,1,53.0,0,Carmen Corujo-vélez
A5017887628,1,20.0,0,Shash Sinha
A5017894606,2,27.0,0,Roman Garnett
A5017917433,1,103.0,0,Mark Newman
A5017943466,1,6.0,0,Yuan-fang Li
A5017965188,1,29.0,0,N. Mehta
A5017980758,1,0.0,0,P. Mora De Freitas
A5017999955,1,11.0,1,Uğur Güdükbay
A5018034703,1,3.0,0,Gudrun Klinker
A5018040823,1,63.0,0,Tian Feng
A5018044277,1,17.0,0,W.a. Barrett
A5018052736,1,12.0,0,Varun Jain
A5018077023,1,9.0,0,Jinhan Choi
A5018084938,1,9.0,0,Darren Edge
A5018089019,2,96.0,0,Jim Smiley
A5018100309,5,361.0,0,Chaomei Chen
A5018103324,1,37.0,0,Philipp Koytek
A5018104127,2,71.0,0,Zhaoqiang Lai
A5018111215,12,1033.0,0,Pat Hanrahan
A5018130478,1,72.0,0,Matthew Hecht
A5018138503,1,21.0,0,John Baker
A5018178386,7,442.0,1,C. Correa
A5018186930,1,70.0,0,Tino Gruse
A5018230219,1,27.0,0,Yuzhe Luo
A5018266351,1,27.0,0,Sana Malik
A5018275477,1,43.0,0,Chiew‐lan Tai
A5018287424,1,35.0,0,Samuel Voß
A5018302316,1,13.0,0,Armin Pobitzer
A5018302615,1,35.0,0,Rafael Wiemker
A5018319080,3,265.0,1,Martin Roth
A5018322383,8,221.0,1,Tan Tang
A5018362418,1,6.0,0,S. Aukstakalnis
A5018392096,1,6.0,0,Matteo Magnani
A5018395535,1,29.0,0,Philippe Rocca‐serra
A5018427397,1,16.0,0,Julian Hartig
A5018427801,1,1.0,0,B. Estus
A5018442175,1,17.0,0,Wenbo Tao
A5018503965,4,246.0,0,Martin Kraus
A5018510875,1,0.0,0,Luuk Willem Hesselink
A5018515695,1,6.0,0,R.a. Miller
A5018563316,2,58.0,0,E. Yanli
A5018563685,1,13.0,0,Johnny Campos
A5018565806,1,126.0,0,Wilmot Li
A5018582673,1,97.0,0,Xiting Wang
A5018584803,35,1789.0,2,David S. Ebert
A5018629002,1,67.0,0,Judy Diamond
A5018647103,3,16.0,0,M. Sheelagh T. Carpendale
A5018659197,1,7.0,0,J.c. Anderson
A5018669508,1,48.0,0,T. Carpendale
A5018685036,2,28.0,0,Simon Warchol
A5018714925,1,10.0,0,Craig Jones
A5018729965,1,17.0,0,Honglei Yin
A5018764541,3,11.0,1,Pavol Ulbrich
A5018780651,1,1.0,0,Nicolas Roussel
A5018820623,12,744.0,3,Jian Zhao
A5018871532,1,26.0,0,Ronald Metoyer
A5018876607,2,75.0,0,Enrico Puppo
A5018896453,1,13.0,0,Volkmar Falk
A5018902600,1,10.0,0,Colin Runciman
A5018914884,1,61.0,0,R. Arthur Bouwman
A5018921434,3,37.0,0,Peter A. Rona
A5018924195,2,54.0,0,Leila De Floriani
A5018942744,1,26.0,0,Yasaman Ahmadi
A5018952559,1,26.0,0,Anton Fuhrmann
A5018955742,1,48.0,0,Roman Rädle
A5019003563,6,250.0,1,Boudewijn P. F. Lelieveldt
A5019023365,6,131.0,1,Nelson Max
A5019027088,1,15.0,0,Weiwen Jiang
A5019033794,2,70.0,0,Gilles Bailly
A5019052700,1,1.0,0,Cristina Dondi
A5019075225,2,73.0,0,Maurice Termeer
A5019091316,1,310.0,1,Greg L. Nelson
A5019100343,1,99.0,1,Malte Zöckler
A5019106665,1,169.0,0,Simone Melchionna
A5019125046,1,0.0,0,Lorenz Hurni
A5019130668,1,9.0,0,Marios Nicolaou
A5019143852,1,0.0,0,Mohamed Kissi
A5019161245,1,10.0,0,Alessio Arleo
A5019208291,1,126.0,0,Francis Nguyen
A5019226410,1,3.0,0,Lijie Yao
A5019264369,1,16.0,0,Yunwon Tae
A5019266989,1,14.0,1,Philip D. Heermann
A5019293298,2,27.0,0,Rodolfo Ostilla–mónico
A5019308509,1,11.0,0,Juntong Luo
A5019308726,8,296.0,1,Thomas Höllt
A5019333583,1,18.0,0,Dan Zhang
A5019355403,1,44.0,0,Melanie Görner
A5019358629,1,21.0,0,David A. Talmage
A5019380016,1,0.0,0,B. Fry
A5019393500,1,27.0,0,Matthias Buchetics
A5019416645,1,41.0,0,Naveed Massjouni
A5019420039,1,108.0,0,Qianliang Wu
A5019432893,1,105.0,0,Miaoxin Hu
A5019437484,1,5.0,0,T.e. Clifton
A5019441497,1,6.0,0,Adam Jurčík
A5019444857,5,627.0,1,Hong Zhou
A5019449054,1,1.0,0,Yuk Y. Sham
A5019455791,1,4.0,0,D.a. Keim
A5019457723,1,3.0,0,Stanislav Goja
A5019479187,2,331.0,1,Wei Peng
A5019516751,1,28.0,0,Abishek Puri
A5019518434,1,0.0,0,Julie Delon
A5019521984,1,35.0,0,Tova Avidan
A5019527013,1,7.0,0,D.s. Ebert
A5019527252,2,66.0,0,Heather Richter Lipford
A5019545820,1,6.0,0,Weiran Lyu
A5019551372,1,116.0,0,David Lloyd
A5019552387,1,5.0,0,Barry S. Lazos
A5019559208,2,62.0,0,Boonthanome Nouanesengsy
