work_id,author_id,author_position,author_display_name,affiliation_raw,institutions_openalex_ids,institutions_names,institutions_country_codes,institutions_ror,from_openalex
10.1109/visual.1993.398881,A5053740039,2,P.K. Robertson,,"[""I1292875679""]","[""Commonwealth Scientific and Industrial Research Organisation""]","[""AU""]","[""https://ror.org/03qn8fb07""]",True
10.1109/visual.1992.235216,A5070417318,1,X. Wu,,"[""I125749732""]","[""Western University""]","[""CA""]","[""https://ror.org/02grkyz14""]",True
10.1109/visual.1992.235216,A5035190699,2,Y. Fang,,"[""I99065089""]","[""Tsinghua University""]","[""CN""]","[""https://ror.org/03cve4549""]",True
10.1109/visual.1992.235208,A5019455791,1,D.A. Keim,,[],[],[],[],True
10.1109/visual.1992.235208,A5005188371,2,V. Lum,,"[""I177725633""]","[""Chinese University of Hong Kong""]","[""HK""]","[""https://ror.org/00t33hh48""]",True
10.1109/visual.1992.235192,A5060479755,1,M Christon,,"[""I1282311441""]","[""Lawrence Livermore National Laboratory""]","[""US""]","[""https://ror.org/041nk4h53""]",True
10.1109/visual.1992.235192,A5082115677,2,Thomas E. Spelce,,"[""I1282311441""]","[""Lawrence Livermore National Laboratory""]","[""US""]","[""https://ror.org/041nk4h53""]",True
10.1109/visual.1992.235184,A5029325365,1,P.T. Breen,,[],[],[],[],True
10.1109/visual.1992.235181,A5084633844,1,M.J. Geller,,"[""I4210124175""]","[""Center for Astrophysics Harvard & Smithsonian""]","[""US""]","[""https://ror.org/03c3r2d17""]",True
10.1109/visual.1992.235181,A5036617553,2,E.E. Falco,,"[""I4210124175""]","[""Center for Astrophysics Harvard & Smithsonian""]","[""US""]","[""https://ror.org/03c3r2d17""]",True
10.1109/visual.1992.235181,A5083152658,3,D.G. Fabricant,,"[""I4210124175""]","[""Center for Astrophysics Harvard & Smithsonian""]","[""US""]","[""https://ror.org/03c3r2d17""]",True
10.1109/visual.1992.235181,A5018427801,4,B. Estus,,"[""I4210102542""]","[""Heliotrope Technologies (United States)""]","[""US""]","[""https://ror.org/00sfcfc45""]",True
10.1109/visual.1991.175836,A5088809053,1,N.C. Schaller,,"[""I155173764""]","[""Rochester Institute of Technology""]","[""US""]","[""https://ror.org/00v4yb702""]",True
10.1109/visual.1991.175830,A5000242175,1,D. Stevenson,,"[""I1292875679""]","[""Commonwealth Scientific and Industrial Research Organisation""]","[""AU""]","[""https://ror.org/03qn8fb07""]",True
10.1109/visual.1991.175825,A5061078074,1,G.M. Parulkar,,"[""I204465549""]","[""Washington University in St. Louis""]","[""US""]","[""https://ror.org/01yc7t268""]",True
10.1109/visual.1991.175825,A5086317241,2,J. Bowie,,[],[],[],[],True
10.1109/visual.1991.175825,A5076906063,3,H.-W. Braun,,[],[],[],[],True
10.1109/visual.1991.175825,A5075812205,4,R. Guerin,,[],[],[],[],True
10.1109/visual.1991.175825,A5091896171,5,D. Stevenson,,[],[],[],[],True
10.1109/visual.1991.175802,A5060924462,1,N. Thune,,"[""I2800297018""]","[""Chr. Michelsen Institute""]","[""NO""]","[""https://ror.org/02w7rbf39""]",True
10.1109/visual.1991.175802,A5069091804,2,B. Olstad,,"[""I204778367""]","[""Norwegian University of Science and Technology""]","[""NO""]","[""https://ror.org/05xg72x27""]",True
10.1109/visual.1991.175799,A5017550751,1,N.D. Gershon,,"[""I44896327""]","[""Mitre (United States)""]","[""US""]","[""https://ror.org/03ks2a131""]",True
10.1109/visual.1991.175791,A5055167808,1,W.R. Feeney,,"[""I26538001""]","[""San Diego State University""]","[""US""]","[""https://ror.org/0264fdx42""]",True
10.1109/visual.1991.175787,A5079624151,1,W.E. Lorensen,,"[""I1332737386""]","[""General Electric (United States)""]","[""US""]","[""https://ror.org/013msgt25""]",True
10.1109/visual.1991.175787,A5037213900,2,B. Yamron,,"[""I1332737386""]","[""General Electric (United States)""]","[""US""]","[""https://ror.org/013msgt25""]",True
10.1109/visual.1991.175781,A5081435013,1,D. Watson,,"[""I4210121844""]","[""IBM (United Kingdom)""]","[""GB""]","[""https://ror.org/02wat9f69""]",True
10.1109/visual.1991.175781,A5037565801,2,J. Wejchert,,"[""I4210121844""]","[""IBM (United Kingdom)""]","[""GB""]","[""https://ror.org/02wat9f69""]",True
10.1109/visual.1991.175781,A5056376778,3,D.W. Williams,,"[""I4210121844""]","[""IBM (United Kingdom)""]","[""GB""]","[""https://ror.org/02wat9f69""]",True
10.1109/visual.1991.175781,A5073025632,4,B.M. Collins,,"[""I4210121844""]","[""IBM (United Kingdom)""]","[""GB""]","[""https://ror.org/02wat9f69""]",True
10.1109/visual.1990.146415,A5061098540,1,W.E. Fordyce,,"[""I70983195""]","[""Syracuse University""]","[""US""]","[""https://ror.org/025r5qe02""]",True
10.1109/visual.1990.146415,A5050688852,2,J.J. Ventrella,,"[""I70983195""]","[""Syracuse University""]","[""US""]","[""https://ror.org/025r5qe02""]",True
10.1109/visual.1990.146394,A5031223627,1,P. Hsu,,"[""I33213144""]","[""University of Florida""]","[""US""]","[""https://ror.org/02y3ad647""]",True
10.1109/visual.1990.146394,A5043171974,2,J. Staudhammer,,"[""I33213144""]","[""University of Florida""]","[""US""]","[""https://ror.org/02y3ad647""]",True
10.1109/visual.1990.146385,A5008626085,1,Yan Ke,,"[""I32625721""]","[""University of Saskatchewan""]","[""CA""]","[""https://ror.org/010x8gc63""]",True
10.1109/visual.1990.146385,A5039354466,2,E. S. Panduranga,,"[""I145311948""]","[""Johns Hopkins University""]","[""US""]","[""https://ror.org/00za53h95""]",True
10.1109/vast.2017.8585733,A5047726449,1,Nan-Chen Chen,,"[""I201448701""]","[""University of Washington""]","[""US""]","[""https://ror.org/00cvxb145""]",True
10.1109/vast.2017.8585733,A5041405652,2,Been Kim,,"[""I4210156221""]","[""Allen Institute for Artificial Intelligence""]","[""US""]","[""https://ror.org/05w520734""]",True
10.1109/vast.2016.7883509,A5039219845,1,D. McColgin,,[],[],[],[],True
10.1109/vast.2016.7883509,A5040166190,2,Paul Hoover,,[],[],[],[],True
10.1109/vast.2016.7883509,A5008156597,3,Mark Igra,,[],[],[],[],True
10.1109/vast.2015.7347687,A5049649342,1,Veronika Šoltészová,,"[""I2800297018""]","[""Chr. Michelsen Institute""]","[""NO""]","[""https://ror.org/02w7rbf39""]",True
10.1109/vast.2015.7347687,A5091351477,2,Marco Foscato,,"[""I4432739""]","[""University of Bergen""]","[""NO""]","[""https://ror.org/03zga2b32""]",True
10.1109/vast.2015.7347687,A5056882561,3,Sondre H. Hopen Eliasson,,"[""I4432739""]","[""University of Bergen""]","[""NO""]","[""https://ror.org/03zga2b32""]",True
10.1109/vast.2015.7347687,A5048565832,4,Vidar R. Jensen,,"[""I4432739""]","[""University of Bergen""]","[""NO""]","[""https://ror.org/03zga2b32""]",True
10.1109/vast.2015.7347683,A5060626774,1,Khairi Reda,,"[""I1282105669"", ""I117965899""]","[""Argonne National Laboratory"", ""University of Hawaiʻi at Mānoa""]","[""US"", ""US""]","[""https://ror.org/05gvnxz63"", ""https://ror.org/01wspgy28""]",True
10.1109/vast.2015.7347683,A5103531191,2,Alberto Gonzalez,,"[""I117965899""]","[""University of Hawaiʻi at Mānoa""]","[""US""]","[""https://ror.org/01wspgy28""]",True
10.1109/vast.2015.7347683,A5037183247,3,Jason Leigh,,"[""I117965899""]","[""University of Hawaiʻi at Mānoa""]","[""US""]","[""https://ror.org/01wspgy28""]",True
10.1109/vast.2015.7347683,A5010928934,4,Michael E. Papka,,"[""I1282105669"", ""I102502594""]","[""Argonne National Laboratory"", ""Northern Illinois University""]","[""US"", ""US""]","[""https://ror.org/05gvnxz63"", ""https://ror.org/012wxa772""]",True
10.1109/vast.2015.7347677,A5072400997,1,Masahiko Itoh,,"[""I90023481"", ""I74801974""]","[""National Institute of Information and Communications Technology"", ""The University of Tokyo""]","[""JP"", ""JP""]","[""https://ror.org/016bgq349"", ""https://ror.org/057zh3y96""]",True
10.1109/vast.2015.7347677,A5109280433,2,Daisaku Yokoyama,,"[""I74801974""]","[""The University of Tokyo""]","[""JP""]","[""https://ror.org/057zh3y96""]",True
10.1109/vast.2015.7347677,A5005790090,3,Masashi Toyoda,,"[""I74801974""]","[""The University of Tokyo""]","[""JP""]","[""https://ror.org/057zh3y96""]",True
10.1109/vast.2015.7347677,A5056438865,4,Masaru Kitsuregawa,,"[""I184597095"", ""I74801974""]","[""National Institute of Informatics"", ""The University of Tokyo""]","[""JP"", ""JP""]","[""https://ror.org/04ksd4g47"", ""https://ror.org/057zh3y96""]",True
10.1109/vast.2015.7347671,A5036897675,1,Sujan Anreddy,,"[""I99041443""]","[""Mississippi State University""]","[""US""]","[""https://ror.org/0432jq872""]",True
10.1109/vast.2015.7347671,A5100366514,2,Song Zhang,,"[""I99041443""]","[""Mississippi State University""]","[""US""]","[""https://ror.org/0432jq872""]",True
10.1109/vast.2015.7347671,A5028928243,3,Andrew E. Mercer,,"[""I99041443""]","[""Mississippi State University""]","[""US""]","[""https://ror.org/0432jq872""]",True
10.1109/vast.2015.7347671,A5021430711,4,Jamie Dyer,,"[""I99041443""]","[""Mississippi State University""]","[""US""]","[""https://ror.org/0432jq872""]",True
10.1109/vast.2015.7347671,A5050639579,5,J. Edward Swan,,"[""I99041443""]","[""Mississippi State University""]","[""US""]","[""https://ror.org/0432jq872""]",True
10.1109/vast.2012.6400558,A5103084682,1,Liang Gou,,"[""I130769515""]","[""Pennsylvania State University""]","[""US""]","[""https://ror.org/04p491231""]",True
10.1109/vast.2012.6400558,A5080765061,2,Xiaolong Zhang,,"[""I130769515""]","[""Pennsylvania State University""]","[""US""]","[""https://ror.org/04p491231""]",True
10.1109/vast.2012.6400558,A5108228257,3,Airong Luo,,"[""I27837315""]","[""University of Michigan""]","[""US""]","[""https://ror.org/00jmfr291""]",True
10.1109/vast.2012.6400558,A5012360690,4,Patricia F Anderson,,"[""I27837315""]","[""University of Michigan""]","[""US""]","[""https://ror.org/00jmfr291""]",True
10.1109/vast.2012.6400548,A5072594625,1,Ian Bowman,,"[""I161318765""]","[""University of California, Los Angeles""]","[""US""]","[""https://ror.org/046rm7j60""]",True
10.1109/vast.2012.6400548,A5115590666,2,Shantanu H. Joshi,,"[""I161318765""]","[""University of California, Los Angeles""]","[""US""]","[""https://ror.org/046rm7j60""]",True
10.1109/vast.2012.6400548,A5024042587,3,Vaughan Greer,,"[""I161318765""]","[""University of California, Los Angeles""]","[""US""]","[""https://ror.org/046rm7j60""]",True
10.1109/vast.2012.6400548,A5085358934,4,John D. Van Horn,,"[""I161318765""]","[""University of California, Los Angeles""]","[""US""]","[""https://ror.org/046rm7j60""]",True
10.1109/vast.2012.6400546,A5033441497,1,Cindy Chamberland,,"[""I43406934""]","[""Université Laval""]","[""CA""]","[""https://ror.org/04sjchr03""]",True
10.1109/vast.2012.6400546,A5089731910,2,François Vachon,,"[""I43406934""]","[""Université Laval""]","[""CA""]","[""https://ror.org/04sjchr03""]",True
10.1109/vast.2012.6400546,A5106235760,3,Jean‐François Gagnon,,"[""I43406934""]","[""Université Laval""]","[""CA""]","[""https://ror.org/04sjchr03""]",True
10.1109/vast.2012.6400546,A5109370452,4,Simon Banbury,,"[""I4210105622""]","[""Through the Looking Glass""]","[""US""]","[""https://ror.org/01jbd8x32""]",True
10.1109/vast.2012.6400546,A5022831027,5,Sébastien Tremblay,,"[""I43406934""]","[""Université Laval""]","[""CA""]","[""https://ror.org/04sjchr03""]",True
10.1109/vast.2012.6400542,A5101564894,1,Hua Guo,,"[""I175594653""]","[""John Brown University""]","[""US""]","[""https://ror.org/02ct41q97""]",True
10.1109/vast.2012.6400542,A5006503105,2,Diem Tran,,"[""I175594653""]","[""John Brown University""]","[""US""]","[""https://ror.org/02ct41q97""]",True
10.1109/vast.2012.6400542,A5030179454,3,David H. Laidlaw,,"[""I175594653""]","[""John Brown University""]","[""US""]","[""https://ror.org/02ct41q97""]",True
10.1109/vast.2012.6400541,A5101997668,1,Ming Hao,,"[""I1324840837""]","[""Hewlett-Packard (United States)""]","[""US""]","[""https://ror.org/059rn9488""]",True
10.1109/vast.2012.6400541,A5110271214,2,Manish Marwah,,"[""I1324840837""]","[""Hewlett-Packard (United States)""]","[""US""]","[""https://ror.org/059rn9488""]",True
10.1109/vast.2012.6400541,A5081290775,3,Sebastian Mittelstädt,,"[""I189712700""]","[""University of Konstanz""]","[""DE""]","[""https://ror.org/0546hnb39""]",True
10.1109/vast.2012.6400541,A5071723951,4,Halldór Janetzko,,"[""I189712700""]","[""University of Konstanz""]","[""DE""]","[""https://ror.org/0546hnb39""]",True
10.1109/vast.2012.6400541,A5073919282,5,Daniel A. Keim,,"[""I189712700""]","[""University of Konstanz""]","[""DE""]","[""https://ror.org/0546hnb39""]",True
10.1109/vast.2012.6400541,A5045738980,6,Umeshwar Dayal,,"[""I1324840837""]","[""Hewlett-Packard (United States)""]","[""US""]","[""https://ror.org/059rn9488""]",True
10.1109/vast.2012.6400541,A5043000769,7,Cullen Bash,,"[""I1324840837""]","[""Hewlett-Packard (United States)""]","[""US""]","[""https://ror.org/059rn9488""]",True
10.1109/vast.2012.6400541,A5038554108,8,Carlos Felix,,"[""I1324840837""]","[""Hewlett-Packard (United States)""]","[""US""]","[""https://ror.org/059rn9488""]",True
10.1109/vast.2012.6400541,A5054688680,9,Chandrakant Patel,,"[""I1324840837""]","[""Hewlett-Packard (United States)""]","[""US""]","[""https://ror.org/059rn9488""]",True
10.1109/vast.2012.6400541,A5002030068,10,Mei Hua Kerry Hsu,,"[""I1324840837""]","[""Hewlett-Packard (United States)""]","[""US""]","[""https://ror.org/059rn9488""]",True
10.1109/vast.2012.6400541,A5088883924,11,Yuan Yuan Chen,,"[""I1324840837""]","[""Hewlett-Packard (United States)""]","[""US""]","[""https://ror.org/059rn9488""]",True
10.1109/vast.2012.6400536,A5080245749,1,Fred Olislagers,,"[""I887064364""]","[""University of Amsterdam""]","[""NL""]","[""https://ror.org/04dkp9463""]",True
10.1109/vast.2012.6400536,A5070684680,2,Marcel Worring,,"[""I887064364""]","[""University of Amsterdam""]","[""NL""]","[""https://ror.org/04dkp9463""]",True
10.1109/vast.2012.6400530,A5068349994,1,Ravikiran Vadlapudi,,"[""I18014758""]","[""Simon Fraser University""]","[""CA""]","[""https://ror.org/0213rcc28""]",True
10.1109/vast.2012.6400530,A5039864086,2,Maryam Siahbani,,"[""I18014758""]","[""Simon Fraser University""]","[""CA""]","[""https://ror.org/0213rcc28""]",True
10.1109/vast.2012.6400530,A5081354508,3,Anoop Sarkar,,"[""I18014758""]","[""Simon Fraser University""]","[""CA""]","[""https://ror.org/0213rcc28""]",True
10.1109/vast.2012.6400530,A5109996927,4,John C. Dill,,"[""I18014758""]","[""Simon Fraser University""]","[""CA""]","[""https://ror.org/0213rcc28""]",True
10.1109/vast.2011.6102495,A5010596785,1,Christopher Andrews,,"[""I859038795""]","[""Virginia Tech""]","[""US""]","[""https://ror.org/02smfhw86""]",True
10.1109/vast.2011.6102495,A5102234375,2,M. Shahriar Hossain,,"[""I859038795""]","[""Virginia Tech""]","[""US""]","[""https://ror.org/02smfhw86""]",True
10.1109/vast.2011.6102495,A5065533067,3,Samah Gad,,"[""I859038795""]","[""Virginia Tech""]","[""US""]","[""https://ror.org/02smfhw86""]",True
10.1109/vast.2011.6102495,A5035052603,4,Naren Ramakrishnan,,"[""I859038795""]","[""Virginia Tech""]","[""US""]","[""https://ror.org/02smfhw86""]",True
10.1109/vast.2011.6102495,A5037675411,5,Chris North,,"[""I859038795""]","[""Virginia Tech""]","[""US""]","[""https://ror.org/02smfhw86""]",True
10.1109/vast.2011.6102493,A5087590840,1,Walter Marcelo Lamagna,,"[""I24354313""]","[""Universidad de Buenos Aires""]","[""AR""]","[""https://ror.org/0081fs513""]",True
10.1109/vast.2011.6102490,A5100409186,1,Yingjie Chen,,[],[],[],[],True
10.1109/vast.2011.6102490,A5101738811,2,Zhenyu Cheryl Qian,,[],[],[],[],True
10.1109/vast.2011.6102490,A5100425572,3,Li Zhang,,[],[],[],[],True
10.1109/vast.2011.6102489,A5059302828,1,Llyr ap Cenydd,,"[""I161548249""]","[""Bangor University""]","[""GB""]","[""https://ror.org/006jb1a24""]",True
10.1109/vast.2011.6102489,A5029084614,2,Rick Walker,,"[""I161548249""]","[""Bangor University""]","[""GB""]","[""https://ror.org/006jb1a24""]",True
10.1109/vast.2011.6102489,A5060602503,3,Serban R. Pop,,"[""I161548249""]","[""Bangor University""]","[""GB""]","[""https://ror.org/006jb1a24""]",True
10.1109/vast.2011.6102489,A5068168522,4,Helen Cabot Miles,,"[""I161548249""]","[""Bangor University""]","[""GB""]","[""https://ror.org/006jb1a24""]",True
10.1109/vast.2011.6102489,A5073647822,5,Chris Hughes,,"[""I161548249""]","[""Bangor University""]","[""GB""]","[""https://ror.org/006jb1a24""]",True
10.1109/vast.2011.6102489,A5025875274,6,William J. Teahan,,"[""I161548249""]","[""Bangor University""]","[""GB""]","[""https://ror.org/006jb1a24""]",True
10.1109/vast.2011.6102489,A5009341822,7,Jonathan C. Roberts,,"[""I161548249""]","[""Bangor University""]","[""GB""]","[""https://ror.org/006jb1a24""]",True
10.1109/vast.2011.6102480,A5039742693,1,Bruno Pinaud,,"[""I15057530""]","[""Université de Bordeaux""]","[""FR""]","[""https://ror.org/057qpr032""]",True
10.1109/vast.2011.6102480,A5018524253,2,Jonathan L. DuBois,,"[""I15057530""]","[""Université de Bordeaux""]","[""FR""]","[""https://ror.org/057qpr032""]",True
10.1109/vast.2011.6102480,A5070966718,3,Guy Mélançon,,"[""I15057530""]","[""Université de Bordeaux""]","[""FR""]","[""https://ror.org/057qpr032""]",True
10.1109/vast.2011.6102470,A5056703770,1,I. Dillingham,,"[""I180825142""]","[""City, University of London""]","[""GB""]","[""https://ror.org/04489at23""]",True
10.1109/vast.2011.6102470,A5079369129,2,Jason Dykes,,"[""I180825142""]","[""City, University of London""]","[""GB""]","[""https://ror.org/04489at23""]",True
10.1109/vast.2011.6102470,A5048992354,3,Jo Wood,,"[""I180825142""]","[""City, University of London""]","[""GB""]","[""https://ror.org/04489at23""]",True
10.1109/vast.2011.6102465,A5077148853,1,Anushka Anand,,"[""I39422238""]","[""University of Illinois Chicago""]","[""US""]","[""https://ror.org/02mpq6x41""]",True
10.1109/vast.2011.6102465,A5015516607,2,Leland Wilkinson,,"[""I39422238""]","[""University of Illinois Chicago""]","[""US""]","[""https://ror.org/02mpq6x41""]",True
10.1109/vast.2011.6102465,A5032280607,3,Tommy Dang,,"[""I39422238""]","[""University of Illinois Chicago""]","[""US""]","[""https://ror.org/02mpq6x41""]",True
10.1109/vast.2010.5654445,A5025616122,1,Thorsten May,,"[""I3019423309""]","[""Fraunhofer Institute for Computer Graphics Research""]","[""DE""]","[""https://ror.org/04gmsar03""]",True
10.1109/vast.2010.5654445,A5108206290,2,James Davey,,"[""I3019423309""]","[""Fraunhofer Institute for Computer Graphics Research""]","[""DE""]","[""https://ror.org/04gmsar03""]",True
10.1109/vast.2010.5654445,A5032433963,3,Jörn Kohlhammer,,"[""I3019423309""]","[""Fraunhofer Institute for Computer Graphics Research""]","[""DE""]","[""https://ror.org/04gmsar03""]",True
10.1109/vast.2010.5653822,A5029341261,1,Eric E. Monson,,[],[],[],[],True
10.1109/vast.2010.5653822,A5101466169,2,Guangliang Chen,,[],[],[],[],True
10.1109/vast.2010.5653822,A5111903238,3,Rachael Brady,,[],[],[],[],True
10.1109/vast.2010.5653822,A5089371996,4,Mauro Maggioni,,"[""I170897317""]","[""Duke University""]","[""US""]","[""https://ror.org/00py81415""]",True
10.1109/vast.2010.5651676,A5078086722,1,Jürgen Bernard,,"[""I31512782""]","[""Technical University of Darmstadt""]","[""DE""]","[""https://ror.org/05n911h24""]",True
10.1109/vast.2010.5651676,A5015182248,2,Tatiana von Landesberger,,"[""I3019423309"", ""I31512782""]","[""Fraunhofer Institute for Computer Graphics Research"", ""Technical University of Darmstadt""]","[""DE"", ""DE""]","[""https://ror.org/04gmsar03"", ""https://ror.org/05n911h24""]",True
10.1109/vast.2010.5651676,A5051532808,3,Sebastian Bremm,,"[""I31512782""]","[""Technical University of Darmstadt""]","[""DE""]","[""https://ror.org/05n911h24""]",True
10.1109/vast.2010.5651676,A5016219620,4,Tobias Schreck,,"[""I31512782""]","[""Technical University of Darmstadt""]","[""DE""]","[""https://ror.org/05n911h24""]",True
10.1109/vast.2010.5651192,A5057335631,1,James Godwin,,"[""I4210149760""]","[""Charles River Analytics (United States)""]","[""US""]","[""https://ror.org/03z47zw42""]",True
10.1109/vast.2010.5651192,A5014767087,2,Ryan Kilgore,,"[""I4210149760""]","[""Charles River Analytics (United States)""]","[""US""]","[""https://ror.org/03z47zw42""]",True
10.1109/vast.2010.5650815,A5073219294,1,Moshe Gutman,,"[""I8692664""]","[""University of Oklahoma""]","[""US""]","[""https://ror.org/02aqsxs83""]",True
10.1109/vast.2010.5650815,A5056146161,2,Gina M. Eosco,,"[""I8692664""]","[""University of Oklahoma""]","[""US""]","[""https://ror.org/02aqsxs83""]",True
10.1109/vast.2010.5650815,A5008834720,3,Monica Zappa,,"[""I8692664""]","[""University of Oklahoma""]","[""US""]","[""https://ror.org/02aqsxs83""]",True
10.1109/vast.2010.5650815,A5084471891,4,Chris Weaver,,"[""I8692664""]","[""University of Oklahoma""]","[""US""]","[""https://ror.org/02aqsxs83""]",True
10.1109/vast.2010.5650219,A5019326248,1,Derek Overby,,"[""I91045830""]","[""Texas A&M University""]","[""US""]","[""https://ror.org/01f5ytq51""]",True
10.1109/vast.2010.5650219,A5035096541,2,John Keyser,,"[""I91045830""]","[""Texas A&M University""]","[""US""]","[""https://ror.org/01f5ytq51""]",True
10.1109/vast.2010.5650219,A5110877636,3,Jim Wall,,"[""I91045830""]","[""Texas A&M University""]","[""US""]","[""https://ror.org/01f5ytq51""]",True
10.1109/vast.2010.5649905,A5087901616,1,Minoo Erfani Joorabchi,,"[""I18014758""]","[""Simon Fraser University""]","[""CA""]","[""https://ror.org/0213rcc28""]",True
10.1109/vast.2010.5649905,A5009435537,2,Ji-Dong Yim,,"[""I18014758""]","[""Simon Fraser University""]","[""CA""]","[""https://ror.org/0213rcc28""]",True
10.1109/vast.2010.5649905,A5067894471,3,Mona Erfani Joorabchi,,"[""I18014758""]","[""Simon Fraser University""]","[""CA""]","[""https://ror.org/0213rcc28""]",True
10.1109/vast.2010.5649905,A5040961656,4,Chris Shaw,,"[""I18014758""]","[""Simon Fraser University""]","[""CA""]","[""https://ror.org/0213rcc28""]",True
10.1109/vast.2009.5333950,A5010137952,1,Chad Jones,,"[""I84218800""]","[""University of California, Davis""]","[""US""]","[""https://ror.org/05rrcem69""]",True
10.1109/vast.2009.5333950,A5016227452,2,Michael Ogawa,,"[""I84218800""]","[""University of California, Davis""]","[""US""]","[""https://ror.org/05rrcem69""]",True
10.1109/vast.2009.5333950,A5026656621,3,James Shearer,,"[""I84218800""]","[""University of California, Davis""]","[""US""]","[""https://ror.org/05rrcem69""]",True
10.1109/vast.2009.5333950,A5109230686,4,Anna Tikhonova,,"[""I84218800""]","[""University of California, Davis""]","[""US""]","[""https://ror.org/05rrcem69""]",True
10.1109/vast.2009.5333950,A5037161857,5,Kwan‐Liu Ma,,"[""I84218800""]","[""University of California, Davis""]","[""US""]","[""https://ror.org/05rrcem69""]",True
10.1109/vast.2009.5333469,A5075876111,1,Dong Hyun Jeong,,[],[],[],[],True
10.1109/vast.2009.5333469,A5003702717,2,Tera Marie Green,,"[""I18014758""]","[""Simon Fraser University""]","[""CA""]","[""https://ror.org/0213rcc28""]",True
10.1109/vast.2009.5333469,A5110208682,3,William Ribarsky,,[],[],[],[],True
10.1109/vast.2009.5333469,A5089451178,4,Remco Chang,,[],[],[],[],True
10.1109/vast.2008.4677390,A5037339534,1,Adalberto L. Simeone,,"[""I5561750""]","[""University of Bari Aldo Moro""]","[""IT""]","[""https://ror.org/027ynra39""]",True
10.1109/vast.2008.4677390,A5064219476,2,Paolo Buono,,"[""I5561750""]","[""University of Bari Aldo Moro""]","[""IT""]","[""https://ror.org/027ynra39""]",True
10.1109/vast.2008.4677388,A5057538550,1,Natalia Andrienko,,"[""I4210144576""]","[""Fraunhofer Institute for Intelligent Analysis and Information Systems""]","[""DE""]","[""https://ror.org/04nc32781""]",True
10.1109/vast.2008.4677388,A5022699013,2,Gennady Andrienko,,"[""I4210144576""]","[""Fraunhofer Institute for Intelligent Analysis and Information Systems""]","[""DE""]","[""https://ror.org/04nc32781""]",True
10.1109/vast.2008.4677387,A5011107115,1,R. Miklin,,"[""I181343428""]","[""University of Zagreb""]","[""HR""]","[""https://ror.org/00mv6sv71""]",True
10.1109/vast.2008.4677387,A5009325271,2,Tomislav Lipić,,"[""I181343428""]","[""University of Zagreb""]","[""HR""]","[""https://ror.org/00mv6sv71""]",True
10.1109/vast.2008.4677387,A5034785989,3,Z. Konyha,,"[""I1343190059""]","[""VRVis GmbH (Austria)""]","[""AT""]","[""https://ror.org/02xyxvc90""]",True
10.1109/vast.2008.4677387,A5050858935,4,M. Beric,,"[""I181343428""]","[""University of Zagreb""]","[""HR""]","[""https://ror.org/00mv6sv71""]",True
10.1109/vast.2008.4677387,A5023685974,5,W. Freiler,,"[""I1343190059""]","[""VRVis GmbH (Austria)""]","[""AT""]","[""https://ror.org/02xyxvc90""]",True
10.1109/vast.2008.4677387,A5000695313,6,Krešimir Matković,,"[""I1343190059""]","[""VRVis GmbH (Austria)""]","[""AT""]","[""https://ror.org/02xyxvc90""]",True
10.1109/vast.2008.4677387,A5056069234,7,Denis Gračanin,,"[""I859038795""]","[""Virginia Tech""]","[""US""]","[""https://ror.org/02smfhw86""]",True
10.1109/vast.2008.4677384,A5082933040,1,Donald Pellegrino,,"[""I72816309""]","[""Drexel University""]","[""US""]","[""https://ror.org/04bdffz58""]",True
10.1109/vast.2008.4677384,A5074955847,2,Chi-Chun Pan,,"[""I130769515""]","[""Pennsylvania State University""]","[""US""]","[""https://ror.org/04p491231""]",True
10.1109/vast.2008.4677384,A5052151056,3,Anthony C. Robinson,,"[""I130769515""]","[""Pennsylvania State University""]","[""US""]","[""https://ror.org/04p491231""]",True
10.1109/vast.2008.4677384,A5060482047,4,Michael Stryker,,"[""I130769515""]","[""Pennsylvania State University""]","[""US""]","[""https://ror.org/04p491231""]",True
10.1109/vast.2008.4677384,A5039541641,5,Junyan Luo,,"[""I130769515""]","[""Pennsylvania State University""]","[""US""]","[""https://ror.org/04p491231""]",True
10.1109/vast.2008.4677384,A5084471891,6,Chris Weaver,,"[""I72816309"", ""I130769515""]","[""Drexel University"", ""Pennsylvania State University""]","[""US"", ""US""]","[""https://ror.org/04bdffz58"", ""https://ror.org/04p491231""]",True
10.1109/vast.2008.4677384,A5009542542,7,Prasenjit Mitra,,"[""I72816309"", ""I130769515""]","[""Drexel University"", ""Pennsylvania State University""]","[""US"", ""US""]","[""https://ror.org/04bdffz58"", ""https://ror.org/04p491231""]",True
10.1109/vast.2008.4677384,A5018100309,8,Chaomei Chen,,"[""I130769515""]","[""Pennsylvania State University""]","[""US""]","[""https://ror.org/04p491231""]",True
10.1109/vast.2008.4677384,A5029644900,9,Ian Turton,,"[""I130769515""]","[""Pennsylvania State University""]","[""US""]","[""https://ror.org/04p491231""]",True
10.1109/vast.2008.4677384,A5019756314,10,Alan M. MacEachren,,"[""I130769515""]","[""Pennsylvania State University""]","[""US""]","[""https://ror.org/04p491231""]",True
10.1109/vast.2008.4677372,A5097963472,1,Nathan Andrysco,,"[""I219193219""]","[""Purdue University West Lafayette""]","[""US""]","[""https://ror.org/02dqehb95""]",True
10.1109/vast.2008.4677372,A5061742294,2,Bedřich Beneš,,"[""I219193219""]","[""Purdue University West Lafayette""]","[""US""]","[""https://ror.org/02dqehb95""]",True
