author_id_1,author_id_2,weight
A5002030068,A5101997668,2
A5002135895,A5071560359,2
A5002135895,A5100736732,2
A5002141920,A5013055435,2
A5002141920,A5060698638,2
A5002141920,A5088394147,2
A5002176646,A5018584803,2
A5002176646,A5112781199,2
A5002279044,A5016219620,2
A5002279044,A5059742070,2
A5002279044,A5073919282,2
A5002280174,A5019622072,2
A5002280174,A5020680196,2
A5002280174,A5037990016,2
A5002280174,A5079997473,2
A5002440759,A5065630217,2
A5002516811,A5033953993,2
A5002516811,A5067631224,2
A5002575061,A5009460413,2
A5002575061,A5047677160,2
A5002625448,A5040196689,2
A5002625448,A5088016700,2
A5002625448,A5110094928,2
A5002625448,A5111552264,2
A5002832419,A5046646390,2
A5002832419,A5056308697,2
A5002832419,A5056355204,2
A5002832419,A5091077068,2
A5002832419,A5100755351,2
A5002833686,A5075539047,2
A5002860804,A5014635198,2
A5002860804,A5042382359,2
A5002860804,A5073919282,2
A5002869474,A5015703834,2
A5002869474,A5027219758,2
A5002877712,A5022269237,2
A5003031729,A5083438172,2
A5003048902,A5110060027,2
A5003116261,A5023868486,2
A5003116261,A5043151044,2
A5003177344,A5034277315,2
A5003251468,A5056413615,2
A5003251468,A5090930182,2
A5003306393,A5004184559,2
A5003306393,A5054749881,2
A5003306393,A5065630217,2
A5003306393,A5108096533,2
A5003335849,A5073919282,2
A5003377833,A5036489223,2
A5003377833,A5061115862,2
A5003419563,A5100606995,2
A5003455159,A5038629539,2
A5003455159,A5078390327,2
A5003455159,A5080127688,2
A5003455159,A5102902131,2
A5003455159,A5108439015,2
A5003476748,A5038629539,2
A5003584200,A5012732932,2
A5003584200,A5025243341,2
A5003584200,A5027526258,2
A5003584200,A5031398497,2
A5003584200,A5045433461,2
A5003584200,A5045718502,2
A5003584200,A5048647256,2
A5003584200,A5049830796,2
A5003584200,A5075020027,2
A5003584200,A5076364495,2
A5003584200,A5100604886,2
A5003584200,A5102819951,2
A5003584200,A5102923390,2
A5003584200,A5109661297,2
A5003606398,A5039180428,2
A5003702717,A5072243347,2
A5003702717,A5110208682,2
A5003817684,A5008620772,2
A5003904417,A5018584803,2
A5003908445,A5010596785,2
A5003908445,A5037675411,2
A5003970839,A5064049630,2
A5003970839,A5071560359,2
A5003970839,A5076947913,2
A5003970839,A5080701169,2
A5004036087,A5082391073,2
A5004036087,A5101409792,2
A5004109044,A5005017697,2
A5004184559,A5054749881,2
A5004184559,A5065630217,2
A5004184559,A5108096533,2
A5004194238,A5005095282,2
A5004194238,A5008017371,2
A5004194238,A5016072766,2
A5004194238,A5031222275,2
A5004194238,A5078173428,2
A5004299683,A5019781916,2
A5004299683,A5030688487,2
A5004299683,A5049012090,2
A5004299683,A5079222963,2
A5004299683,A5089605137,2
A5004299683,A5092538664,2
A5004299683,A5101264201,2
A5004452139,A5079369129,2
A5004461389,A5088255710,2
A5004513620,A5058158315,2
A5004513620,A5080292005,2
A5004741568,A5008269094,2
A5004741568,A5102773082,2
A5004770347,A5029476039,2
A5004824085,A5030084361,2
A5004833443,A5034699298,2
A5004845067,A5068043486,2
A5005017697,A5007265753,2
A5005017697,A5011709769,2
A5005017697,A5020400873,2
A5005017697,A5048229839,2
A5005017697,A5060570293,2
A5005017697,A5088860259,2
A5005017697,A5092109868,2
A5005017697,A5106421474,2
A5005095282,A5008017371,2
A5005117873,A5110998886,2
A5005306821,A5060725233,2
A5005311602,A5041617939,2
A5005311602,A5056104510,2
A5005355207,A5032676799,2
A5005355207,A5041191852,2
A5005364495,A5006337365,2
A5005364495,A5016139323,2
A5005364495,A5060030701,2
A5005364495,A5111832578,2
A5005384315,A5086169451,2
A5005458050,A5086326351,2
A5005458050,A5100424394,2
A5005494070,A5043405353,2
A5005494070,A5067858887,2
A5005530908,A5013842628,2
A5005530908,A5114031893,2
A5005537804,A5040337866,2
A5005537804,A5080082986,2
A5005537804,A5088614523,2
A5005647036,A5036489223,2
A5005647036,A5037110552,2
A5005647036,A5068526974,2
A5005978734,A5030439152,2
A5005986566,A5011424640,2
A5006074260,A5051753754,2
A5006074260,A5073803727,2
A5006074260,A5110321988,2
A5006087928,A5007124763,2
A5006087928,A5070061774,2
A5006089989,A5008149778,2
A5006095483,A5047556327,2
A5006095483,A5050126617,2
A5006225456,A5052922425,2
A5006225456,A5111907242,2
A5006232882,A5056438986,2
A5006232882,A5067858887,2
A5006232882,A5077783676,2
A5006254467,A5091018063,2
A5006337365,A5016139323,2
A5006337365,A5060030701,2
A5006337365,A5061093749,2
A5006337365,A5063230893,2
A5006364919,A5029417016,2
A5006397786,A5048194226,2
A5006397786,A5082796790,2
A5006575291,A5016219620,2
A5006575291,A5037161857,2
A5006575291,A5043391973,2
A5006575291,A5044425959,2
A5006575291,A5061957179,2
A5006575291,A5079986783,2
A5006761415,A5077204103,2
A5006761415,A5081456690,2
A5006761415,A5086223886,2
A5006761415,A5109928029,2
A5006761415,A5111985276,2
A5006773757,A5108600965,2
A5006773757,A5109832145,2
A5006773757,A5110696883,2
A5006773757,A5111922380,2
A5006834901,A5047912015,2
A5006952014,A5019023365,2
A5006952014,A5070670810,2
A5006952014,A5086272851,2
A5006952113,A5009771339,2
A5006952113,A5085246385,2
A5007035811,A5109877953,2
A5007123290,A5024876563,2
A5007123290,A5113437503,2
A5007124763,A5090570042,2
A5007208627,A5030384394,2
A5007208627,A5085748011,2
A5007208627,A5113478834,2
A5007265753,A5011709769,2
A5007265753,A5034699298,2
A5007265753,A5060570293,2
A5007386215,A5081809692,2
A5007431711,A5030139366,2
A5007553875,A5091466289,2
A5007690930,A5008754293,2
A5007690930,A5009543696,2
A5007690930,A5043151044,2
A5007690930,A5048194226,2
A5007709486,A5009771339,2
A5007709486,A5019902487,2
A5007709486,A5045289712,2
A5007709486,A5081506338,2
A5007720902,A5026657654,2
A5007804770,A5063965880,2
A5007968836,A5036489223,2
A5008071697,A5016219620,2
A5008071697,A5052710697,2
A5008071697,A5056962479,2
A5008071697,A5081246092,2
A5008100854,A5037140526,2
A5008100854,A5070966718,2
A5008149778,A5018089019,2
A5008149778,A5022380691,2
A5008149778,A5023110492,2
A5008149778,A5024860629,2
A5008149778,A5039512936,2
A5008149778,A5041046532,2
A5008149778,A5055507757,2
A5008149778,A5058678073,2
A5008149778,A5070162998,2
A5008149778,A5070284079,2
A5008149778,A5078536303,2
A5008149778,A5087889244,2
A5008149778,A5087974395,2
A5008149778,A5100454062,2
A5008149778,A5100763132,2
A5008149778,A5113974966,2
A5008198574,A5028125399,2
A5008198574,A5028357447,2
A5008198574,A5112418767,2
A5008269094,A5019479187,2
A5008269094,A5108666434,2
A5008337640,A5024377336,2
A5008337640,A5047827833,2
A5008493965,A5012964681,2
A5008493965,A5024349334,2
A5008588842,A5100344494,2
A5008627422,A5012088773,2
A5008627422,A5016367054,2
A5008627422,A5059410695,2
A5008627422,A5061526935,2
A5008627422,A5079369129,2
A5008627422,A5083523340,2
A5008627422,A5085246385,2
A5008627422,A5109840277,2
A5008640200,A5083864266,2
A5008640200,A5102022483,2
A5008702561,A5065310800,2
A5008754293,A5019308726,2
A5008754293,A5020730215,2
A5008754293,A5025485089,2
A5008754293,A5027313375,2
A5008754293,A5037495122,2
A5008754293,A5049765565,2
A5008754293,A5063965880,2
A5008754293,A5073217289,2
A5008754293,A5087317081,2
A5008754293,A5109928029,2
A5008754293,A5110321988,2
A5008786958,A5047912015,2
A5008806860,A5030187840,2
A5008806860,A5075052652,2
A5008880046,A5109216322,2
A5008914452,A5026801564,2
A5008914452,A5047134476,2
A5008914452,A5072259452,2
A5008914452,A5109928029,2
A5009031900,A5030179454,2
A5009099532,A5011424640,2
A5009099532,A5066927815,2
A5009229122,A5013546425,2
A5009229122,A5049441601,2
A5009229122,A5077297626,2
A5009229122,A5081597480,2
A5009309241,A5016219620,2
A5009341822,A5029084614,2
A5009341822,A5031570473,2
A5009341822,A5032473237,2
A5009341822,A5060051494,2
A5009343095,A5028841214,2
A5009343095,A5087647732,2
A5009369598,A5090570042,2
A5009435537,A5040961656,2
A5009435537,A5087901616,2
A5009460413,A5010928934,2
A5009460413,A5013135203,2
A5009460413,A5046632395,2
A5009460413,A5052409698,2
A5009460413,A5059119847,2
A5009460413,A5065331110,2
A5009460413,A5069999967,2
A5009460413,A5070956346,2
A5009460413,A5072475394,2
A5009460413,A5074734666,2
A5009460413,A5109345368,2
A5009516408,A5038629539,2
A5009516408,A5073619125,2
A5009542542,A5027014298,2
A5009542542,A5029644900,2
A5009542542,A5039541641,2
A5009542542,A5074955847,2
A5009543696,A5010238198,2
A5009543696,A5048194226,2
A5009543696,A5050126617,2
A5009543696,A5070162998,2
A5009543696,A5070284079,2
A5009611685,A5018584803,2
A5009611685,A5052011548,2
A5009611685,A5067212091,2
A5009611685,A5101046136,2
A5009735497,A5035548763,2
A5009763002,A5046075769,2
A5009763002,A5074724644,2
A5009763002,A5089451178,2
A5009763002,A5090570042,2
A5009763002,A5100395670,2
A5009763002,A5100745766,2
A5009763506,A5041484012,2
A5009771339,A5019902487,2
A5009771339,A5045289712,2
A5009771339,A5081506338,2
A5009912040,A5010714340,2
A5009912040,A5036489223,2
A5009912040,A5037110552,2
A5009912040,A5068526974,2
A5009949914,A5070975377,2
A5009957887,A5049166156,2
A5009957887,A5056999690,2
A5009957887,A5068008545,2
A5009957887,A5071007779,2
A5009957887,A5100740729,2
A5010061027,A5010444353,2
A5010061027,A5091130051,2
A5010061027,A5102015112,2
A5010061027,A5109616081,2
A5010119044,A5058678073,2
A5010119044,A5068799512,2
A5010157704,A5024860629,2
A5010157704,A5065644953,2
A5010157704,A5101940061,2
A5010193332,A5047912015,2
A5010219139,A5102759669,2
A5010238198,A5013856888,2
A5010238198,A5020730215,2
A5010238198,A5025485089,2
A5010238198,A5047556327,2
A5010238198,A5052337056,2
A5010238198,A5062546146,2
A5010238198,A5062859783,2
A5010238198,A5075706889,2
A5010238198,A5113517476,2
A5010436269,A5043151044,2
A5010436269,A5065943691,2
A5010441587,A5081346568,2
A5010444353,A5034304352,2
A5010444353,A5059096880,2
A5010444353,A5091130051,2
A5010499463,A5078755914,2
A5010660324,A5034277315,2
A5010660324,A5045256341,2
A5010660324,A5061467967,2
A5010660324,A5114250719,2
A5010678395,A5056355204,2
A5010678395,A5110871918,2
A5010714340,A5028439227,2
A5010714340,A5053361220,2
A5010714340,A5100388805,2
A5010714340,A5100624798,2
A5010714340,A5101880832,2
A5010754981,A5032694211,2
A5010928934,A5033987709,2
A5011023724,A5017854609,2
A5011059989,A5039626800,2
A5011189567,A5068008545,2
A5011218802,A5038334907,2
A5011292436,A5021257546,2
A5011292436,A5043151044,2
A5011292436,A5065943691,2
A5011301258,A5063965880,2
A5011424640,A5024259010,2
A5011424640,A5033801646,2
A5011528639,A5038705854,2
A5011528639,A5064480048,2
A5011528639,A5073919282,2
A5011581508,A5039929397,2
A5011581508,A5079916657,2
A5011629374,A5039378866,2
A5011709769,A5034699298,2
A5011709769,A5060570293,2
A5011813023,A5038775008,2
A5011813023,A5100606995,2
A5011813023,A5107904995,2
A5011823353,A5012113499,2
A5011823353,A5029815396,2
A5011928259,A5112562638,2
A5011941798,A5028028246,2
A5011941798,A5051590071,2
A5011941798,A5052673631,2
A5011941798,A5073619125,2
A5011941798,A5080174595,2
A5011941798,A5090713755,2
A5011981456,A5012561411,2
A5011981456,A5069232944,2
A5012116917,A5033076979,2
A5012157105,A5056999690,2
A5012157105,A5077712580,2
A5012244017,A5025799993,2
A5012244017,A5055472986,2
A5012244017,A5103205115,2
A5012329609,A5073919282,2
A5012330510,A5023595353,2
A5012387700,A5070670810,2
A5012388103,A5065644953,2
A5012388103,A5100344647,2
A5012388103,A5101409834,2
A5012388103,A5103242037,2
A5012542741,A5068161656,2
A5012542802,A5026074051,2
A5012542802,A5031570473,2
A5012561411,A5015384117,2
A5012561411,A5022944235,2
A5012561411,A5065644953,2
A5012561411,A5067274220,2
A5012561411,A5069232944,2
A5012561411,A5074985413,2
A5012561411,A5082971754,2
A5012561411,A5083779826,2
A5012732932,A5025243341,2
A5012732932,A5027526258,2
A5012732932,A5031297466,2
A5012732932,A5031398497,2
A5012732932,A5036120336,2
A5012732932,A5045718502,2
A5012732932,A5076364495,2
A5012732932,A5109661297,2
A5013009875,A5016076717,2
A5013009875,A5028982390,2
A5013055435,A5061059879,2
A5013055435,A5088394147,2
A5013101044,A5029621326,2
A5013101044,A5039626800,2
A5013101044,A5068076769,2
A5013118329,A5108704622,2
A5013118329,A5109222359,2
A5013135203,A5019902487,2
A5013135203,A5101523517,2
A5013179348,A5111533246,2
A5013181392,A5061526935,2
A5013546425,A5022108314,2
A5013546425,A5064723143,2
A5013546425,A5077297626,2
A5013546425,A5081597480,2
A5013569934,A5054301725,2
A5013629437,A5030823954,2
A5013629437,A5041506287,2
A5013752660,A5041828460,2
A5013752660,A5103084682,2
A5013752660,A5103725392,2
A5013779026,A5018584803,2
A5013856888,A5043151044,2
A5013856888,A5049241635,2
A5013857042,A5045224825,2
A5013863229,A5038775008,2
A5013863229,A5079986783,2
A5013892799,A5034304352,2
A5013892799,A5067529252,2
A5014009990,A5100344494,2
A5014009990,A5100664249,2
A5014032522,A5056214245,2
A5014032522,A5077940635,2
A5014032522,A5110321988,2
A5014041753,A5016665254,2
A5014041753,A5046896448,2
A5014079156,A5043151044,2
A5014138072,A5049298894,2
A5014138072,A5052812610,2
A5014138072,A5108589516,2
A5014221694,A5065630217,2
A5014221694,A5100358570,2
A5014319412,A5101913449,2
A5014594342,A5048047909,2
A5014622702,A5028515568,2
A5014638681,A5032629207,2
A5014638681,A5034277315,2
A5014638681,A5083271735,2
A5014675864,A5049830796,2
A5014675864,A5050455034,2
A5014675864,A5083220583,2
A5014767087,A5057335631,2
A5014889758,A5086764360,2
A5014889758,A5109222951,2
A5015182248,A5022699013,2
A5015182248,A5057538550,2
A5015182248,A5078086722,2
A5015182248,A5101809615,2
A5015186378,A5041617939,2
A5015247862,A5051025031,2
A5015271163,A5055992752,2
A5015271163,A5110208682,2
A5015367289,A5028328053,2
A5015367289,A5048194226,2
A5015367289,A5065040154,2
A5015367289,A5088494328,2
A5015367289,A5100337178,2
A5015376703,A5032025029,2
A5015384117,A5022944235,2
A5015615908,A5015832535,2
A5015615908,A5074985413,2
A5015678021,A5022585634,2
A5015703834,A5027219758,2
A5015732185,A5026799813,2
A5015732185,A5029506224,2
A5016072766,A5078173428,2
A5016076717,A5044904222,2
A5016076717,A5055407434,2
A5016104736,A5029336209,2
A5016104736,A5040165209,2
A5016122563,A5022294742,2
A5016139323,A5060030701,2
A5016139323,A5061093749,2
A5016157345,A5035201965,2
A5016175339,A5082334156,2
A5016192055,A5111960386,2
A5016219620,A5038705854,2
A5016219620,A5043151044,2
A5016219620,A5051532808,2
A5016219620,A5052710697,2
A5016219620,A5056962479,2
A5016219620,A5059742070,2
A5016219620,A5071723951,2
A5016219620,A5074871409,2
A5016219620,A5076733321,2
A5016219620,A5081246092,2
A5016219620,A5081346568,2
A5016219620,A5100344494,2
A5016295654,A5017415898,2
A5016367054,A5043151044,2
A5016378470,A5026944579,2
A5016480053,A5045004921,2
A5016480053,A5056641267,2
A5016665254,A5046896448,2
A5016674253,A5045340030,2
A5016698200,A5034277129,2
A5016698200,A5053686308,2
A5016698200,A5068728742,2
A5016698200,A5076519275,2
A5016908856,A5026074051,2
A5016908856,A5100333760,2
A5017167333,A5086461942,2
A5017415898,A5058196703,2
A5017439447,A5074260102,2
A5017444173,A5026549128,2
A5017444173,A5089227387,2
A5017495525,A5027836272,2
A5017495525,A5029621326,2
A5017495525,A5103144718,2
A5017564609,A5082668404,2
A5017629509,A5037161857,2
A5017797808,A5018584803,2
A5017797808,A5040961656,2
A5017854609,A5053417612,2
A5017854609,A5054572713,2
A5017894606,A5040019133,2
A5017894606,A5083806955,2
A5018089019,A5023623172,2
A5018100309,A5084471891,2
A5018104127,A5100607707,2
A5018104127,A5102022483,2
A5018111215,A5028646122,2
A5018111215,A5029864677,2
A5018178386,A5037161857,2
A5018178386,A5085342992,2
A5018178386,A5109229937,2
A5018322383,A5038629539,2
A5018322383,A5049050148,2
A5018322383,A5050632485,2
A5018322383,A5088199295,2
A5018322383,A5102902131,2
A5018524253,A5070966718,2
A5018563316,A5086311840,2
A5018584803,A5026923999,2
A5018584803,A5030148225,2
A5018584803,A5041069650,2
A5018584803,A5053301712,2
A5018584803,A5061467967,2
A5018584803,A5065645994,2
A5018584803,A5075684986,2
A5018584803,A5085384388,2
A5018584803,A5103351381,2
A5018685036,A5043151044,2
A5018764541,A5067830242,2
A5018820623,A5023270158,2
A5018820623,A5035443322,2
A5018820623,A5037161857,2
A5018820623,A5042382359,2
A5018820623,A5048919402,2
A5018820623,A5063443025,2
A5018820623,A5074006931,2
A5018876607,A5027120705,2
A5019003563,A5036528208,2
A5019003563,A5064039493,2
A5019075225,A5077204103,2
A5019075225,A5086223886,2
A5019075225,A5111985276,2
A5019075225,A5113723673,2
A5019293298,A5055426585,2
A5019308726,A5036528208,2
A5019308726,A5064039493,2
A5019326248,A5035096541,2
A5019326248,A5110877636,2
A5019444857,A5038775008,2
A5019444857,A5073986937,2
A5019444857,A5100653962,2
A5019479187,A5102773082,2
A5019527252,A5055992752,2
A5019527252,A5088379177,2
A5019527252,A5089451178,2
A5019559208,A5065630217,2
A5019619044,A5049050148,2
A5019619044,A5073986937,2
A5019619044,A5078565296,2
A5019619044,A5100344494,2
A5019619044,A5100404535,2
A5019619044,A5102131000,2
A5019619044,A5108035744,2
A5019622072,A5020680196,2
A5019622072,A5037990016,2
A5019622072,A5054248452,2
A5019622072,A5061682032,2
A5019622072,A5067399018,2
A5019671636,A5073919282,2
A5019756314,A5027014298,2
A5019756314,A5029644900,2
A5019756314,A5038844202,2
A5019756314,A5039541641,2
A5019756314,A5074955847,2
A5019756314,A5084471891,2
A5019756314,A5113496002,2
A5019781916,A5030688487,2
A5019781916,A5049012090,2
A5019781916,A5057582080,2
A5019781916,A5079222963,2
A5019781916,A5085906659,2
A5019781916,A5092538664,2
A5019781916,A5101264201,2
A5019821536,A5066369450,2
A5019821536,A5105978161,2
A5019902487,A5033987709,2
A5019902487,A5045289712,2
A5019902487,A5046632395,2
A5019902487,A5063625747,2
A5019902487,A5081506338,2
A5019902487,A5084707380,2
A5019902487,A5100349956,2
A5019933387,A5084475345,2
A5020153026,A5036502813,2
A5020153026,A5044691513,2
A5020153026,A5100638703,2
A5020208288,A5047285781,2
A5020327777,A5038384093,2
A5020327777,A5101769619,2
A5020400873,A5092109868,2
A5020407163,A5023392600,2
A5020407163,A5029815396,2
A5020415668,A5029173221,2
A5020415668,A5036489223,2
A5020415668,A5091363610,2
A5020453160,A5108600965,2
A5020533126,A5042382359,2
A5020547967,A5062288739,2
A5020556428,A5036640710,2
A5020556428,A5040974037,2
A5020556428,A5062136869,2
A5020652905,A5065645994,2
A5020680196,A5037990016,2
A5020680196,A5079997473,2
A5020702008,A5036502813,2
A5020702008,A5044691513,2
A5020708681,A5036650002,2
A5020708681,A5110208682,2
A5020730215,A5043151044,2
A5020730215,A5049241635,2
A5020791375,A5034277315,2
A5020791375,A5101907560,2
A5020880385,A5091466289,2
A5020952435,A5033987709,2
A5020952435,A5074061303,2
A5020952435,A5074352715,2
A5021021454,A5065630217,2
A5021257546,A5043151044,2
A5021257546,A5065943691,2
A5021357065,A5051526027,2
A5021357065,A5108098662,2
A5021363996,A5033119598,2
A5021363996,A5061859149,2
A5021386346,A5079089831,2
A5021386346,A5079369129,2
A5021770726,A5113740075,2
A5021808369,A5037170665,2
A5021924764,A5039231102,2
A5022022242,A5040337866,2
A5022022242,A5058956938,2
A5022108314,A5031490866,2
A5022108314,A5049441601,2
A5022294742,A5031175155,2
A5022294742,A5034698887,2
A5022294742,A5045086893,2
A5022294742,A5058956938,2
A5022294742,A5062703856,2
A5022294742,A5078150260,2
A5022294742,A5080082986,2
A5022294742,A5087063362,2
A5022294742,A5100604593,2
A5022294742,A5102901072,2
A5022341974,A5025397194,2
A5022341974,A5045433461,2
A5022341974,A5048647256,2
A5022491430,A5035997603,2
A5022585634,A5030890781,2
A5022585634,A5109928029,2
A5022674514,A5038943746,2
A5022699013,A5024898168,2
A5022699013,A5073919282,2
A5022699013,A5102086582,2
A5022699013,A5109616081,2
A5023110492,A5085695563,2
A5023270158,A5065313897,2
A5023287214,A5035953953,2
A5023392600,A5029815396,2
A5023558209,A5074038943,2
A5023558209,A5088199295,2
